ID (Dino),t,x (Dino),y (Dino),z (Dino),ID (GT),x (GT),y (GT),z (GT),Distance,Multi ID (GT),Multi Distance (GT)
158.0,51.0,251.9393,253.50787,0.7394715,2971.0,251.818,253.091,0.727,0.43433837639821604,2971,0.43
158.0,52.0,37.58959,254.2514,0.2102524,3506.0,37.727,254.091,-0.909,1.1390064104322473,3506,1.14
158.0,53.0,37.50595,254.98334,0.16862409,3506.0,37.545,255.0,-0.818,0.9875371147801628,3506,0.99
158.0,54.0,408.406,281.6071,0.8917293,1887.0,408.455,281.545,0.727,0.18273793333209776,1887,0.18
158.0,55.0,379.78967,298.6209,1.6733987,1880.0,379.727,297.727,2.364,1.131333237583758,"1880,1771","1.13,2.08"
158.0,56.0,381.8562,292.95105,0.8693269,2986.0,381.909,292.545,0.364,0.6503996604885366,2986,0.65
158.0,57.0,98.41413,310.5869,1.6827977,3498.0,98.455,310.455,2.818,1.1435699492489726,3498,1.14
158.0,58.0,465.88046,309.0413,0.5560692,2182.0,466.182,308.909,0.091,0.5698412255958931,2182,0.57
158.0,59.0,177.95627,323.77637,1.9524845,2486.0,179.273,323.545,3.455,2.01118442653583,"2486,2895","2.01,2.27"
158.0,60.0,79.19392,307.8622,1.1185992,2383.0,79.182,308.0,1.091,0.14104127849905337,2383,0.14
158.0,61.0,98.123856,305.05087,0.6773506,3973.0,97.818,305.0,0.545,0.3371236137626092,3973,0.34
158.0,62.0,215.10901,299.0611,0.40043342,4045.0,215.364,299.182,-0.364,0.8148589839431691,4045,0.81
158.0,63.0,444.25156,284.71722,1.2931867,3403.0,444.182,283.182,0.182,1.8964374295654542,"3403,3529","1.90,2.49"
158.0,64.0,223.87778,288.55014,1.2037988,3770.0,223.818,288.545,1.364,0.1710686776748993,3770,0.17
158.0,65.0,149.40373,293.5835,0.361605,3837.0,149.455,293.636,0.0,0.3689756616973573,3837,0.37
158.0,66.0,149.63135,293.81177,0.41515937,3837.0,149.727,293.818,0.0,0.42608102269263015,3837,0.43
158.0,67.0,176.33484,288.57736,0.76221776,4123.0,176.636,288.545,-0.455,1.2543379092012668,4123,1.25
158.0,68.0,323.18756,289.278,0.9859776,4139.0,323.273,289.273,0.636,0.3602905967434633,4139,0.36
158.0,69.0,287.87616,286.758,0.3629118,4155.0,288.0,286.818,-0.455,0.8294070521639141,4155,0.83
158.0,70.0,246.78697,309.97415,1.0293901,3887.0,246.909,310.0,1.273,0.27368837530667667,3887,0.27
158.0,71.0,101.214554,313.6755,1.6148263,4173.0,101.273,313.636,2.182,0.5715436911450311,4173,0.57
158.0,72.0,281.90842,315.39838,0.6605406,3906.0,281.818,315.364,0.182,0.48822010061893084,3906,0.49
158.0,73.0,346.45844,306.26263,0.47587454,4471.0,346.545,306.182,-0.455,0.9383609325415315,4471,0.94
158.0,74.0,202.5571,304.86038,0.9715069,3236.0,202.545,304.818,1.727,0.7567775753466889,3236,0.76
158.0,75.0,449.71527,306.16394,1.8768301,2738.0,450.182,306.273,2.273,0.6218372505455492,"2738,4405","0.62,0.63"
158.0,76.0,186.24863,310.2472,1.066576,4613.0,186.364,310.182,1.273,0.24530011144718936,4613,0.25
158.0,77.0,114.39941,306.505,0.12086696,4543.0,114.818,305.909,-0.909,1.26137208760922,4543,1.26
158.0,78.0,180.59196,304.52652,1.5119274,4649.0,180.636,304.636,1.818,0.32803327342018795,4649,0.33
158.0,79.0,186.46083,312.20673,1.0233684,4613.0,187.091,311.364,1.091,1.0544582092802994,"4613,4933","1.05,2.96"
158.0,80.0,246.56996,312.25128,0.95792276,3887.0,246.636,312.182,0.909,0.10749156453422166,3887,0.11
158.0,81.0,40.808033,275.02502,0.7291113,4882.0,39.364,276.182,0.091,1.9572991740346644,"4882,3141","1.96,3.34"
158.0,82.0,267.33514,275.8681,0.6288514,4941.0,267.455,276.182,-0.182,0.877712722069097,4941,0.88
158.0,83.0,304.25647,285.63455,0.69569916,4829.0,304.364,285.636,0.636,0.12299915895934027,4829,0.12
158.0,84.0,471.69763,294.56464,1.1625533,4886.0,471.727,294.636,1.455,0.3024564742915785,4886,0.30
158.0,85.0,24.85808,283.58585,1.116575,4882.0,24.727,283.818,0.636,0.5495706683630375,4882,0.55
158.0,86.0,245.64108,315.21942,0.93044096,3887.0,245.636,315.182,0.909,0.04342554047702023,3887,0.04
158.0,87.0,181.37126,286.80554,0.4817411,5184.0,181.727,286.727,-0.364,0.9208677904179366,5184,0.92
158.0,88.0,474.18344,296.47806,0.76054865,3883.0,474.091,296.455,0.545,0.2356653086833666,3883,0.24
158.0,89.0,466.28336,297.46555,1.2290301,4886.0,466.455,297.455,1.818,0.6135610281023394,4886,0.61
158.0,90.0,322.97223,293.12076,1.8967327,5410.0,323.0,293.091,2.545,0.6495439344257546,5410,0.65
158.0,91.0,370.48145,281.20023,1.3873239,5518.0,370.455,281.364,1.909,0.5474177278013661,5518,0.55
158.0,92.0,34.54274,280.93835,0.63862103,5555.0,34.545,281.091,0.273,0.39621442134059065,5555,0.40
158.0,93.0,466.91537,295.8298,1.178362,4886.0,467.182,296.091,2.091,0.9860147645669549,4886,0.99
158.0,94.0,272.82407,289.9091,1.1440378,4518.0,273.0,289.909,1.364,0.28166424041549526,4518,0.28
158.0,95.0,207.76822,276.33304,1.3118008,4403.0,207.818,276.273,1.909,0.6022704828236518,4403,0.60
158.0,96.0,160.57098,273.76166,1.0624985,4872.0,160.545,273.636,1.091,0.13144478499448242,4872,0.13
158.0,97.0,422.92386,296.76248,1.9034731,3403.0,422.909,296.727,2.727,0.8244247722039957,3403,0.82
158.0,98.0,48.309227,310.9269,1.3764122,4163.0,48.273,310.818,1.818,0.45625803076531257,4163,0.46
158.0,99.0,227.21121,322.20734,0.7938611,3769.0,227.364,322.273,0.545,0.2993123231562942,3769,0.30
159.0,0.0,56.322712,352.57858,1.8659648,157.0,56.273,352.636,2.455,0.5939114464152414,157,0.59
159.0,1.0,53.31502,343.44556,1.8211286,797.0,53.364,343.455,2.364,0.5451582439420316,797,0.55
159.0,2.0,131.26529,293.0183,1.1605418,253.0,131.182,293.0,1.545,0.39380226211544433,253,0.39
159.0,3.0,210.96136,288.52914,1.5130463,396.0,210.909,288.455,1.818,0.31817458783456015,396,0.32
159.0,4.0,313.31744,270.25803,1.3192155,224.0,313.455,270.182,2.091,0.7876259448115283,224,0.79
159.0,5.0,337.97165,268.57953,1.1868478,835.0,338.091,268.636,1.273,0.15765622399653187,835,0.16
159.0,6.0,338.3152,268.1179,1.1585933,835.0,338.273,268.091,1.182,0.055247838010993124,835,0.06
159.0,7.0,248.79483,249.1658,1.296309,168.0,248.636,249.182,1.727,0.4593301061121493,168,0.46
159.0,8.0,242.30719,249.59756,2.1737082,168.0,242.0,250.091,1.364,0.9967327118376598,"168,1069","1.00,1.16"
159.0,9.0,116.90091,284.13354,1.3992362,576.0,116.818,284.091,1.545,0.1730052169457253,576,0.17
159.0,10.0,75.694565,294.66077,2.260853,961.0,76.636,295.636,2.091,1.3660978931738448,961,1.37
159.0,11.0,510.9977,303.43616,0.0,1490.0,503.273,295.455,7.273,13.276536974512577,,
159.0,12.0,151.34273,321.6875,1.6817243,1084.0,151.273,321.727,2.455,0.7774174111186906,1084,0.78
159.0,13.0,504.34604,290.9016,0.9848254,465.0,504.364,290.909,0.636,0.34936582730020804,465,0.35
159.0,14.0,504.48315,290.17752,1.1967171,465.0,504.455,290.091,0.909,0.30176027328396543,465,0.30
159.0,15.0,241.82137,275.19775,0.6639945,1665.0,241.818,275.091,0.364,0.3184393496888301,1665,0.32
159.0,16.0,200.22005,271.05203,1.6222222,1669.0,200.273,271.0,2.091,0.4746192675954501,1669,0.47
159.0,17.0,199.454,270.586,1.3816938,1669.0,199.455,270.636,1.818,0.43916295399138705,1669,0.44
159.0,18.0,92.76508,296.43668,1.3630916,576.0,92.909,296.455,1.545,0.23267843645374825,576,0.23
159.0,19.0,358.06918,300.2872,1.4760796,1506.0,358.091,300.364,1.909,0.44022088221273453,1506,0.44
159.0,20.0,64.11743,294.99887,1.0845741,720.0,64.091,295.0,0.909,0.17755586836489018,720,0.18
159.0,21.0,181.08,279.01694,1.477194,487.0,182.0,280.364,2.545,1.9496615853106338,487,1.95
159.0,22.0,149.75955,278.95496,1.0037278,1611.0,149.818,278.909,1.364,0.3678651684963472,1611,0.37
159.0,23.0,182.05322,281.25482,1.7051771,487.0,182.091,281.455,2.364,0.6895991403448856,487,0.69
159.0,24.0,78.83455,287.60843,1.4945077,1319.0,78.727,287.545,2.0,0.52068496498294,1319,0.52
159.0,25.0,140.44234,289.3644,1.2766856,1611.0,140.455,289.364,1.636,0.35953758308049,1611,0.36
159.0,26.0,50.11809,296.27686,1.5078782,720.0,50.091,296.182,1.818,0.32543481457157725,720,0.33
159.0,27.0,163.05167,289.04144,1.6676991,487.0,163.0,289.091,2.182,0.5192604339257985,487,0.52
159.0,28.0,371.49893,279.2235,0.47908503,2168.0,371.0,278.455,-0.545,1.3741446588951618,2168,1.37
159.0,29.0,266.89087,288.06287,1.178075,1865.0,267.0,288.091,1.182,0.11276550636165468,1865,0.11
159.0,30.0,285.038,288.41638,1.153776,2309.0,285.0,288.182,1.182,0.23911206279900418,2309,0.24
159.0,31.0,450.4078,292.28317,0.6798409,2165.0,450.182,292.455,-0.182,0.9073482935525953,2165,0.91
159.0,32.0,285.4919,288.11697,0.87425697,2309.0,285.455,288.091,0.818,0.07211724879375037,2309,0.07
159.0,33.0,446.41037,275.52252,1.133384,2392.0,446.364,275.545,1.364,0.23630333632008602,2392,0.24
159.0,34.0,70.95105,268.2224,0.9871103,2663.0,70.909,268.273,0.909,0.10212630153928144,2663,0.10
159.0,35.0,83.98334,264.7771,0.13737062,2329.0,84.0,264.455,-0.909,1.094950884742876,2329,1.09
159.0,36.0,413.09253,273.14108,1.0194105,1887.0,412.909,273.0,0.818,0.30684363576625406,1887,0.31
159.0,37.0,381.6996,271.90997,1.3641157,2034.0,381.545,272.0,2.364,1.0157633456108168,"2034,88","1.02,2.04"
159.0,38.0,187.73804,266.91592,0.97418696,1981.0,187.727,266.636,0.909,0.2876220223731905,1981,0.29
159.0,39.0,294.64468,286.8252,1.0884032,1044.0,294.636,286.818,1.455,0.3667702225784419,1044,0.37
159.0,40.0,177.34236,275.1201,1.0493563,1981.0,177.455,275.182,1.091,0.13510580057752644,1981,0.14
159.0,41.0,203.97215,285.21924,1.1014456,2262.0,204.273,285.273,1.636,0.615750977798135,2262,0.62
159.0,42.0,123.19608,262.95685,0.97568536,3062.0,123.182,262.818,1.182,0.24908492443005625,3062,0.25
159.0,43.0,508.38916,288.22705,0.9145261,2715.0,508.455,288.273,0.909,0.08047885362756994,2715,0.08
159.0,44.0,191.07938,288.70688,1.0952682,2262.0,191.091,288.727,1.182,0.08978999906024616,2262,0.09
159.0,45.0,108.8197,276.75,0.63407105,3158.0,108.727,276.818,0.455,0.21279974376887548,3158,0.21
159.0,46.0,260.97958,274.206,0.1563851,2961.0,259.636,273.091,-0.636,1.9173696469648103,2961,1.92
159.0,47.0,38.81662,260.93488,0.5074975,3229.0,38.818,260.818,-0.182,0.699335142336104,3229,0.70
159.0,48.0,280.53928,256.67084,1.3456397,2454.0,280.727,256.636,1.818,0.5094868761961114,2454,0.51
159.0,49.0,36.955475,254.74718,1.3427787,2029.0,37.0,254.818,1.727,0.393222526565676,2029,0.39
159.0,50.0,68.14021,243.60257,0.91268283,3511.0,68.182,243.818,0.727,0.28746234945957827,3511,0.29
159.0,51.0,38.569427,254.72224,0.091332704,3506.0,38.455,254.273,-0.909,1.1025314664992354,3506,1.10
159.0,52.0,281.0782,255.50711,1.378708,2454.0,281.091,255.636,1.727,0.37159627199959455,2454,0.37
159.0,53.0,280.75134,256.13284,1.3255526,2454.0,280.727,256.182,1.636,0.31525660875985667,2454,0.32
159.0,54.0,116.53577,283.08365,3.0094645,1867.0,117.818,283.273,1.727,1.8233711605595453,"1867,3119","1.82,2.90"
159.0,55.0,358.40958,302.67554,0.23576379,2391.0,358.364,302.636,-0.818,1.0554899682683705,2391,1.06
159.0,56.0,109.44219,293.51727,1.68308,1867.0,109.364,293.364,2.455,0.7908639929848907,1867,0.79
159.0,57.0,433.007,312.77637,1.2658676,3286.0,433.0,312.545,1.091,0.29010300658515437,3286,0.29
159.0,58.0,428.45886,309.19965,0.91701186,3896.0,428.545,309.273,0.727,0.22114436244376745,3896,0.22
159.0,59.0,104.07147,325.7108,0.702819,1611.0,104.273,325.909,-0.182,0.9288714893143135,1611,0.93
159.0,60.0,466.77826,308.10248,0.4678188,2182.0,466.727,308.091,-0.273,0.7426788487855579,2182,0.74
159.0,61.0,127.255875,306.10272,1.1373926,3695.0,127.182,306.091,1.273,0.15486846341253394,3695,0.15
159.0,62.0,143.44328,299.6369,0.65376776,4002.0,143.273,299.727,-0.636,1.3040759805837259,4002,1.30
159.0,63.0,133.76274,284.56006,1.0639642,3796.0,134.0,284.455,1.273,0.3332054574607745,3796,0.33
159.0,64.0,237.6206,289.09006,1.1110373,3236.0,237.636,289.273,1.273,0.24481854462295358,3236,0.24
159.0,65.0,470.71347,296.7283,0.3125565,3689.0,470.636,296.818,-0.636,0.9559325941677274,3689,0.96
159.0,66.0,65.27934,294.94983,1.9766215,4299.0,65.273,294.909,2.727,0.75151525451068,4299,0.75
159.0,67.0,224.1927,289.2916,1.1966125,3770.0,224.182,289.273,1.273,0.07934418791726326,3770,0.08
159.0,68.0,381.439,289.3878,0.6503637,2986.0,381.182,288.455,0.273,1.038541381976555,"2986,4263","1.04,2.02"
159.0,69.0,437.26102,287.13623,1.9496502,3529.0,436.727,288.0,3.273,1.6680919238639154,"3403,3529","1.68,1.67"
159.0,70.0,78.663246,311.10474,1.1331968,2383.0,79.182,311.273,1.455,0.6332254256157535,2383,0.63
159.0,71.0,442.86478,316.50653,0.5906829,4412.0,442.909,316.545,-0.182,0.7749027121209545,4412,0.77
159.0,72.0,443.63602,316.31174,0.31106028,4412.0,443.727,316.091,-0.364,0.7160376314368325,4412,0.72
159.0,73.0,356.4802,306.45605,0.27758414,4263.0,356.455,306.455,-0.727,1.004900709940809,4263,1.00
159.0,74.0,368.8713,305.0346,1.429483,4693.0,368.818,305.091,1.818,0.3961910010197145,4693,0.40
159.0,75.0,281.27576,307.14117,0.627234,4736.0,281.455,307.455,0.091,0.6466553558550295,4736,0.65
159.0,76.0,246.89035,310.41675,1.0558728,3887.0,247.0,310.545,1.0,0.1777440710117971,3887,0.18
159.0,77.0,345.3871,305.49814,0.34032425,4471.0,345.545,305.636,-0.636,0.9985723963429431,4471,1.00
159.0,78.0,204.10068,306.18542,0.7909721,3236.0,204.455,306.182,1.455,0.7526535795293948,3236,0.75
159.0,79.0,316.79953,312.47833,0.5292053,4611.0,317.0,312.455,-0.273,0.827203634631818,4611,0.83
159.0,80.0,317.2216,312.66055,0.48027518,4611.0,317.0,312.636,-0.091,0.6132410568316848,4611,0.61
159.0,81.0,364.7358,276.2212,1.3230304,211.0,364.818,276.182,1.182,0.16787809185286676,211,0.17
159.0,82.0,364.30255,276.24173,1.0755565,211.0,364.273,276.273,0.909,0.17202349575639003,211,0.17
159.0,83.0,426.0622,287.21008,0.46625784,4894.0,425.818,287.364,-0.273,0.7936165071377194,4894,0.79
159.0,84.0,244.67775,296.38858,1.2405212,4746.0,244.545,296.455,1.818,0.5962515772301514,4746,0.60
159.0,85.0,304.42868,284.92966,0.9096649,4829.0,304.182,285.0,0.727,0.3149050709213701,4829,0.31
159.0,86.0,168.0499,315.5084,1.8620801,4649.0,168.182,315.091,3.0,1.2192353623546166,"4649,4613","1.22,2.70"
159.0,87.0,18.777506,288.3116,1.2035962,4882.0,19.091,290.182,1.455,1.9130808970585924,"4882,4864","1.91,2.84"
159.0,88.0,356.04376,296.9054,1.6475163,5165.0,356.0,296.818,2.273,0.6330746848245414,5165,0.63
159.0,89.0,352.32504,299.21542,1.174212,5165.0,352.273,299.364,1.636,0.4878855756670737,5165,0.49
159.0,90.0,5.3291955,294.49216,0.62538594,4864.0,5.364,294.545,0.182,0.4478777853499032,4864,0.45
159.0,91.0,9.955537,283.83298,1.8422484,4979.0,9.909,284.0,2.364,0.549805515497574,4979,0.55
159.0,92.0,281.017,281.22144,1.2695936,4518.0,281.0,281.182,1.636,0.36891484594816226,4518,0.37
159.0,93.0,108.22164,303.8802,0.59889966,5581.0,108.182,303.727,0.091,0.5319808588926137,5581,0.53
159.0,94.0,456.95316,290.01804,0.6206506,5527.0,457.0,290.273,0.455,0.30763404961151136,5527,0.31
159.0,95.0,346.91644,276.43283,0.3504526,5642.0,347.0,276.455,-0.273,0.6294179270935604,5642,0.63
159.0,96.0,452.3612,274.78726,0.680792,5143.0,452.636,274.818,0.455,0.3569902167623279,5143,0.36
159.0,97.0,492.36856,297.20438,0.5355371,5807.0,492.091,297.182,-0.182,0.7696751963499971,5807,0.77
159.0,98.0,103.36429,311.84805,1.1536182,5581.0,103.364,311.909,0.909,0.25209730337954606,5581,0.25
159.0,99.0,502.79703,329.2006,0.97411,5501.0,502.818,329.182,1.0,0.03815747633162793,5501,0.04
160.0,0.0,202.12874,356.47174,1.5761482,885.0,202.182,356.455,1.909,0.3375013717946052,885,0.34
160.0,1.0,274.8425,342.9686,1.0094345,190.0,275.0,342.909,1.0,0.16866362912690241,190,0.17
160.0,2.0,75.17073,294.87698,1.0145421,961.0,75.0,295.182,1.727,0.7935881756757848,961,0.79
160.0,3.0,427.71094,291.4868,1.1358296,256.0,427.636,291.455,1.455,0.3293888095187168,256,0.33
160.0,4.0,490.8265,269.57047,1.4659716,1075.0,491.0,269.545,2.273,0.8258606476316424,1075,0.83
160.0,5.0,490.45187,268.64124,1.6107486,1075.0,490.364,268.636,2.273,0.6680759771926853,1075,0.67
160.0,6.0,45.776627,270.1785,0.47174853,315.0,45.727,270.091,-0.091,0.5716686078018952,315,0.57
160.0,7.0,434.1346,249.13597,1.3982942,803.0,434.091,249.091,1.727,0.33462032791454166,803,0.33
160.0,8.0,204.32693,252.38705,1.3807249,35.0,204.364,252.364,1.818,0.4394485185775569,35,0.44
160.0,9.0,21.30089,285.00845,0.6155777,654.0,21.364,285.182,0.091,0.5561332915203892,654,0.56
160.0,10.0,504.33942,293.1522,1.1389405,466.0,504.727,294.455,0.909,1.3785422481520804,"465,466","1.45,1.38"
160.0,11.0,14.078259,304.71136,0.76376337,1372.0,14.091,304.818,0.455,0.326908613124143,1372,0.33
160.0,12.0,42.74287,324.14774,0.9878622,1135.0,42.727,324.182,0.818,0.17400796386614448,1135,0.17
160.0,13.0,77.57869,293.75748,0.92287,961.0,76.545,294.273,2.364,1.8469248938167528,961,1.85
160.0,14.0,413.77774,290.663,1.5971185,380.0,414.0,290.545,2.273,0.7212068424815806,380,0.72
160.0,15.0,376.92038,274.6014,0.6810482,1642.0,376.636,274.545,0.364,0.42961902369801885,1642,0.43
160.0,16.0,438.77402,272.84894,1.3402984,1544.0,438.727,272.818,1.727,0.39077652365842774,1544,0.39
160.0,17.0,439.0562,272.43665,1.3723389,1544.0,439.091,272.636,1.818,0.48945406173943085,1544,0.49
160.0,18.0,444.64868,295.66135,1.4841336,1075.0,444.636,295.636,2.0,0.5166445079055422,1075,0.52
160.0,19.0,431.18903,300.7983,0.8881178,46.0,431.273,300.818,0.909,0.08874185696075851,46,0.09
160.0,20.0,351.42786,294.6826,0.9685279,1142.0,351.545,294.727,0.818,0.19583612608099438,1142,0.20
160.0,21.0,388.58047,276.19867,1.9151688,1387.0,388.091,275.545,2.909,1.2862992668478797,"1771,1387","1.65,1.29"
160.0,22.0,384.33582,277.5191,1.7408347,1387.0,384.636,276.182,2.636,1.6368461615936913,"1771,1387","2.93,1.64"
160.0,23.0,274.62204,281.38135,1.4453224,1916.0,274.545,281.455,1.636,0.21844319911995347,1916,0.22
160.0,24.0,267.03802,289.4847,1.1128414,1865.0,267.091,289.455,1.182,0.09204282891110262,1865,0.09
160.0,25.0,266.94696,289.2114,1.1857836,1865.0,266.909,289.091,1.182,0.12629899931893426,1865,0.13
160.0,26.0,190.13351,302.02176,0.8978921,539.0,190.091,302.091,0.818,0.11394746746819084,539,0.11
160.0,27.0,283.7729,288.98492,1.4072376,2309.0,283.727,288.818,1.545,0.22124098909054607,2309,0.22
160.0,28.0,170.29785,279.81335,0.5764893,1910.0,170.182,279.818,-0.091,0.6774841773905093,1910,0.68
160.0,29.0,284.5569,288.38528,1.3034009,2309.0,284.455,288.545,1.364,0.19891289380230703,2309,0.20
160.0,30.0,425.6662,290.0802,1.4718574,2238.0,425.636,290.091,1.909,0.438317616272446,2238,0.44
160.0,31.0,156.39882,292.57318,1.5315622,487.0,156.455,292.545,2.091,0.562957331303927,487,0.56
160.0,32.0,405.18008,288.54224,1.6452168,1544.0,405.182,288.455,2.091,0.454243508926921,1544,0.45
160.0,33.0,402.44995,279.4486,1.2249848,386.0,402.455,279.364,1.273,0.09740699118155595,386,0.10
160.0,34.0,482.04486,270.35535,1.5015897,2619.0,482.091,270.364,1.727,0.2302466621822952,2619,0.23
160.0,35.0,189.16695,265.545,0.8474105,1981.0,189.182,265.455,0.818,0.09587220666207147,1981,0.10
160.0,36.0,64.262955,273.56458,1.093474,2663.0,64.364,273.636,1.364,0.29748147018092813,2663,0.30
160.0,37.0,412.9921,273.1429,0.85361797,1887.0,413.0,273.091,0.727,0.1370698009297448,1887,0.14
160.0,38.0,105.054375,270.19125,1.566881,2812.0,104.909,270.273,2.0,0.46412177419939715,2812,0.46
160.0,39.0,459.4126,288.02032,0.6606731,2723.0,459.455,288.0,0.273,0.39051388562202227,2723,0.39
160.0,40.0,445.837,276.5928,1.6794409,2392.0,445.909,276.727,2.364,0.7012950886700982,2392,0.70
160.0,41.0,293.9944,286.89194,1.2888021,1044.0,294.0,286.909,1.455,0.16716502494364868,1044,0.17
160.0,42.0,248.56783,262.86285,0.63401663,2020.0,248.273,263.0,0.182,0.5568248245153556,2020,0.56
160.0,43.0,383.62628,290.5243,1.2569803,2986.0,383.182,290.455,1.182,0.45586100270595936,"2986,1544","0.46,1.18"
160.0,44.0,506.661,288.3703,1.068804,2715.0,506.727,288.455,1.0,0.1275307038167525,2715,0.13
160.0,45.0,139.88602,277.88574,0.8056367,1867.0,139.727,277.909,0.727,0.1789193074737579,1867,0.18
160.0,46.0,107.17216,277.0935,0.5925694,3158.0,107.182,277.0,0.364,0.2471498456733507,3158,0.25
160.0,47.0,196.44067,263.60507,0.58822006,1861.0,196.636,263.364,0.0,0.6650348808795031,1861,0.67
160.0,48.0,9.270527,258.08594,0.6951888,2785.0,9.273,258.182,-0.182,0.8824363037491401,2785,0.88
160.0,49.0,281.29507,255.39526,2.066351,2454.0,280.818,255.909,1.818,0.7437760359819405,"2454,1837","0.74,1.12"
160.0,50.0,145.07503,246.56763,1.6472657,2657.0,145.182,246.545,2.0,0.3692914623931736,2657,0.37
160.0,51.0,281.4018,255.15958,1.3861545,2454.0,281.364,255.182,1.818,0.4340760673778844,2454,0.43
160.0,52.0,19.181639,258.39902,0.50548464,2029.0,19.273,258.182,-0.182,0.7266908854230426,2029,0.73
160.0,53.0,442.1134,261.2191,1.0350417,3579.0,441.909,261.273,1.0,0.21427200176154246,3579,0.21
160.0,54.0,399.07193,283.14453,1.1212536,3370.0,399.091,283.182,1.091,0.05179716317486018,3370,0.05
160.0,55.0,471.06104,302.194,1.8132069,2738.0,469.818,302.727,2.909,1.7406895069505028,"2738,1192","1.74,2.42"
160.0,56.0,380.0934,298.71408,1.5204768,1880.0,380.545,298.0,2.273,1.1314344757600028,"1880,1771","1.13,1.89"
160.0,57.0,301.49805,315.5026,1.0693513,2922.0,301.455,315.455,0.909,0.1727182732419715,2922,0.17
160.0,58.0,180.81105,311.04266,0.6441332,3059.0,180.818,311.273,0.364,0.3627387873418639,3059,0.36
160.0,59.0,189.66638,331.06796,1.3522047,1550.0,189.636,331.091,1.545,0.1965294219756665,1550,0.20
160.0,60.0,248.51727,309.20428,1.0647433,3887.0,248.545,309.182,0.909,0.15975395705549203,3887,0.16
160.0,61.0,79.61812,307.89728,1.156928,2383.0,79.636,308.0,1.273,0.15602500435505479,2383,0.16
160.0,62.0,380.80594,299.6021,1.5229943,1880.0,380.545,299.455,2.364,0.8927590274158528,"1880,1771","0.89,1.03"
160.0,63.0,288.95673,285.18103,0.59207493,4155.0,289.0,285.273,-0.091,0.6905954921620225,4155,0.69
160.0,64.0,319.22638,288.61667,1.3829802,3822.0,319.091,288.909,1.545,0.3606036451452413,3822,0.36
160.0,65.0,215.93542,300.35425,0.49372283,4045.0,216.0,300.0,-0.182,0.7656794250097065,4045,0.77
160.0,66.0,224.2659,295.67487,1.3565905,3236.0,224.273,295.727,1.273,0.09876901634747473,3236,0.10
160.0,67.0,148.52556,293.93265,0.35886705,3837.0,148.636,293.909,-0.182,0.5525336929778131,3837,0.55
160.0,68.0,247.1005,291.8798,0.41186008,2454.0,247.273,291.818,-0.273,0.7089490949127462,2454,0.71
160.0,69.0,164.64308,288.03555,0.5579079,4123.0,164.545,288.091,-0.182,0.7484370978127772,4123,0.75
160.0,70.0,87.67162,312.62415,0.44887078,3973.0,87.455,312.545,0.364,0.2457478305047804,3973,0.25
160.0,71.0,82.81683,316.95737,0.49549606,3973.0,83.182,317.0,0.364,0.390458268699135,3973,0.39
160.0,72.0,94.82911,314.787,2.2884443,4173.0,95.545,316.818,2.0,2.17270789714184,"1867,4173","2.65,2.17"
160.0,73.0,187.9656,309.40985,1.0517408,4613.0,187.909,309.545,1.273,0.2653765552656132,4613,0.27
160.0,74.0,456.58905,304.8765,1.8322507,4405.0,455.364,305.364,2.182,1.3640851605931614,"2738,4405","1.69,1.36"
160.0,75.0,61.16817,308.74246,0.8116156,4682.0,61.0,308.818,0.727,0.20284782538484258,4682,0.20
160.0,76.0,316.83347,312.4286,0.34162074,4611.0,317.0,312.636,-0.455,0.8398521324007925,4611,0.84
160.0,77.0,204.13242,306.54642,0.98112595,3236.0,204.182,306.545,1.364,0.3860734787102084,3236,0.39
160.0,78.0,345.86224,305.59833,0.41255754,4471.0,345.909,305.636,-0.545,0.9594383611836959,4471,0.96
160.0,79.0,247.4676,312.91592,0.9919621,3887.0,247.636,312.909,1.0,0.1687336784296708,3887,0.17
160.0,80.0,301.4826,314.5239,0.51429516,4821.0,301.636,314.364,-0.091,0.6445787777451657,4821,0.64
160.0,81.0,384.62933,276.05322,0.58900315,3444.0,384.545,276.091,0.0,0.5962076718811296,3444,0.60
160.0,82.0,38.229137,276.8841,0.884091,4882.0,38.364,277.091,0.0,0.917939287235276,4882,0.92
160.0,83.0,230.82831,290.01483,1.1810217,4905.0,231.545,289.636,1.545,0.8886151742294776,"3679,4905","2.59,0.89"
160.0,84.0,364.1986,296.91385,0.16081692,2986.0,364.364,297.0,-0.727,0.9071922982137108,2986,0.91
160.0,85.0,181.72624,287.15866,0.4270628,5184.0,182.0,286.909,-0.636,1.12577847285505,5184,1.13
160.0,86.0,93.84261,317.27106,0.9774096,5200.0,93.909,317.364,0.909,0.133136580518509,5200,0.13
160.0,87.0,232.0184,289.648,1.2813789,4905.0,232.0,289.727,1.091,0.20693884498856843,4905,0.21
160.0,88.0,422.51855,296.68137,1.6897815,3403.0,422.636,296.727,2.364,0.6858915257839615,3403,0.69
160.0,89.0,405.60617,303.99362,1.6775573,3529.0,405.455,304.0,2.364,0.7029200905389607,3529,0.70
160.0,90.0,476.65964,295.78854,1.2428133,3883.0,476.636,295.818,1.545,0.30453824531064794,3883,0.30
160.0,91.0,182.98952,285.38126,0.7043936,5184.0,183.0,285.182,-0.455,1.1764386502155362,5184,1.18
160.0,92.0,371.22485,281.658,1.356223,5518.0,371.182,281.636,1.636,0.28389310000244544,5518,0.28
