z,y,x,t,intensity_raw,total_intensity,feature_0,feature_1,feature_2,norm,particle,t_0,track_length,t_end,track_id
2.5930476,46.291203,457.18246,6,9.625,1453.436,4.45,1.472,0.697,4.74,1018,5,17,22,1018
2.620855,46.755276,457.15646,7,9.67,1662.9213,8.414,0.7344,0.1971,8.45,1018,5,17,22,1018
2.737893,45.95817,457.70822,8,10.35,1770.6075,5.477,1.235,0.567,5.645,1018,5,17,22,1018
2.6992824,46.785538,458.15475,9,9.64,1590.9146,4.832,-0.795,0.524,4.926,1018,5,17,22,1018
3.0679166,46.391953,459.07684,10,9.74,1548.898,8.03,-1.026,-0.1371,8.09,1018,5,17,22,1018
2.8869617,44.87792,457.64078,11,11.05,3391.4766,8.3,-0.1741,0.4636,8.305,1018,5,17,22,1018
2.590613,43.082825,456.76984,12,7.54,1424.5209,1.349,0.4368,-0.03061,1.418,1018,5,17,22,1018
2.7221951,43.12979,456.4683,13,9.086,1781.3761,2.639,0.06866,0.796,2.756,1018,5,17,22,1018
2.8547459,42.82776,456.88992,14,8.78,1747.4695,3.498,-0.0796,0.378,3.52,1018,5,17,22,1018
2.835735,42.98012,456.1452,15,8.35,1519.8014,-0.9224,0.0366,0.1597,0.9365,1018,5,17,22,1018
3.011454,44.469624,455.8509,16,9.17,1779.9758,0.2087,0.11774,0.1619,0.289,1018,5,17,22,1018
3.3181422,45.032608,456.42075,17,8.555,1540.2983,-2.14,0.1619,0.4065,2.186,1018,5,17,22,1018
1.4091872,49.15497,466.83633,19,10.4,1299.4583,-0.06757,4.63,-0.901,4.715,1018,5,17,22,1018
1.4386226,48.50748,467.14972,20,10.586,1333.9714,1.246,2.71,-0.2532,2.994,1018,5,17,22,1018
1.4460921,51.286392,462.40872,21,10.586,1375.9291,-3.91,1.411,0.05756,4.156,1018,5,17,22,1018
1.3898989,54.571136,458.6883,22,10.0,1330.3522,-1.748,1.77,-0.3208,2.508,1018,5,17,22,1018
2.4342713,148.29297,448.83875,5,7.688,1552.8165,3.508,0.5713,-0.01355,3.555,1019,5,78,99,1019
2.2601695,147.76028,449.36368,6,9.06,1748.678,2.863,0.5894,0.4421,2.955,1019,5,78,99,1019
2.4101832,148.30716,449.76324,7,8.65,1626.3075,2.467,1.105,-0.2286,2.713,1019,5,78,99,1019
2.6242485,148.55583,451.05704,8,8.27,1645.9323,2.201,1.072,0.462,2.492,1019,5,78,99,1019
2.8987832,148.33255,450.52396,9,8.62,1705.4369,4.293,1.935,0.4514,4.73,1019,5,78,99,1019
3.2843037,155.71985,446.80603,10,10.25,1763.5312,3.252,-0.509,0.1381,3.295,1019,5,78,99,1019
2.8950248,162.90738,457.7539,12,8.42,1431.6025,6.188,1.088,-0.2546,6.29,1019,5,78,99,1019
2.745886,165.36057,452.20697,13,9.48,1487.7838,4.42,-1.158,1.128,4.707,1019,5,78,99,1019
2.7264981,166.76704,446.456,14,9.08,1588.9211,-2.898,0.2113,0.6587,2.98,1019,5,78,99,1019
2.394219,169.56866,442.53687,15,9.63,1647.0253,5.836,1.947,0.07513,6.152,1019,5,78,99,1019
2.1589344,172.45015,438.723,16,9.16,1556.5306,-1.425,0.9033,0.10913,1.69,1019,5,78,99,1019
1.6095508,174.66325,435.56537,17,9.93,1439.6774,-5.695,1.118,-0.4932,5.824,1019,5,78,99,1019
0.49527076,169.02975,434.98956,19,5.1,474.48813,-5.867,2.928,-0.2944,6.566,1019,5,78,99,1019
0.6539118,169.00421,435.25314,20,7.836,548.5119,2.092,5.42,-0.4312,5.824,1019,5,78,99,1019
0.58874977,168.26662,436.11163,21,8.445,625.13245,4.812,5.496,-0.499,7.324,1019,5,78,99,1019
0.6549957,168.78052,436.2771,22,8.625,689.954,6.75,4.246,0.4792,7.99,1019,5,78,99,1019
0.41573992,168.74663,435.46338,23,9.195,496.50278,6.113,5.19,-0.8804,8.06,1019,5,78,99,1019
0.55019,169.718,436.16425,24,7.582,591.4806,6.348,5.22,-0.57,8.234,1019,5,78,99,1019
0.5076084,170.73839,436.35193,25,6.824,566.34375,5.254,3.625,0.3367,6.395,1019,5,78,99,1019
0.3793608,170.70482,437.2085,26,6.168,431.86768,0.4443,-2.168,0.6196,2.299,1019,5,78,99,1019
0.42022645,169.36018,437.0172,27,4.906,387.52368,-2.92,3.113,0.8184,4.348,1019,5,78,99,1019
0.408515,169.85674,436.02145,28,5.76,518.52405,-5.125,2.482,-0.4817,5.715,1019,5,78,99,1019
0.18067676,169.79483,436.77905,29,5.195,316.995,-10.19,1.786,0.4958,10.36,1019,5,78,99,1019
0.73764664,165.59807,434.34677,33,7.125,783.85406,0.9326,4.438,0.1375,4.535,1019,5,78,99,1019
5.2799935,161.59535,431.38538,34,9.68,1674.0796,4.445,1.361,-0.0961,4.652,1019,5,78,99,1019
6.6558704,159.11714,436.3869,35,11.25,1215.243,4.164,-3.227,-0.396,5.28,1019,5,78,99,1019
6.4653277,159.06429,436.53256,36,13.08,1438.8119,2.39,-3.037,-0.6035,3.912,1019,5,78,99,1019
6.8140936,159.14992,436.42734,37,11.32,1256.6992,0.4058,-3.014,-1.1045,3.236,1019,5,78,99,1019
6.5470896,159.20216,435.75443,38,11.42,1507.6918,0.0748,-2.953,-0.9746,3.111,1019,5,78,99,1019
6.4472923,157.11075,436.12564,39,11.17,1463.564,-0.884,-0.2091,-0.1611,0.9224,1019,5,78,99,1019
6.294698,158.34377,436.9617,40,11.74,1596.766,-3.857,-1.977,0.02068,4.332,1019,5,78,99,1019
7.0307145,159.6245,443.1991,41,11.62,1080.3835,6.117,-4.125,-1.777,7.59,1019,5,78,99,1019
6.891911,157.88539,450.8402,46,12.61,1979.52,9.586,-3.268,-1.051,10.18,1019,5,78,99,1019
3.5349143,149.07455,444.34067,48,13.11,1520.8237,17.77,1.188,-0.1904,17.8,1019,5,78,99,1019
3.5343325,149.4143,445.98154,49,15.58,4859.2686,16.9,1.668,-0.0883,16.98,1019,5,78,99,1019
3.0749884,147.93874,446.8054,50,14.28,4040.6292,17.8,1.68,-0.077,17.88,1019,5,78,99,1019
3.732437,147.8385,445.6907,51,11.164,1529.478,13.914,-0.4402,0.776,13.945,1019,5,78,99,1019
2.9566057,154.72969,442.28247,52,11.22,1593.084,14.46,0.847,0.5854,14.5,1019,5,78,99,1019
2.50186,157.26683,433.9347,53,9.14,1718.2332,4.652,1.403,0.5186,4.887,1019,5,78,99,1019
1.9088006,158.9526,427.07437,54,10.48,1801.6277,-0.8647,1.261,-0.003372,1.529,1019,5,78,99,1019
1.7128717,159.81503,418.84784,55,9.92,1637.2483,3.977,1.487,-0.06113,4.246,1019,5,78,99,1019
1.3789228,161.39915,411.08835,56,12.23,1528.3099,4.543,5.2,-0.2006,6.906,1019,5,78,99,1019
1.4617553,161.35869,412.07312,57,12.8,1561.4613,3.94,4.863,-0.3694,6.27,1019,5,78,99,1019
1.3621334,162.00906,411.39896,58,13.93,1504.8156,5.688,6.64,0.2825,8.75,1019,5,78,99,1019
1.7359941,162.21062,411.17746,59,13.92,1531.5262,8.484,5.688,-0.1964,10.22,1019,5,78,99,1019
1.657839,162.45259,411.29608,60,12.516,1589.6147,6.816,-4.7,-0.3489,8.29,1019,5,78,99,1019
1.57381,161.9862,410.7591,61,12.234,1529.0121,8.875,-4.793,0.3162,10.09,1019,5,78,99,1019
1.7649484,161.7433,410.91995,62,11.67,1552.7836,8.125,3.852,-0.1526,8.99,1019,5,78,99,1019
1.7119709,164.8192,407.921,63,11.84,1658.0845,2.518,-3.486,-0.0256,4.3,1019,5,78,99,1019
0.8248426,168.04846,408.95438,69,9.21,976.2146,-1.039,2.861,-1.092,3.234,1019,5,78,99,1019
0.7333322,168.18613,408.85013,70,8.45,845.1728,-0.3718,-3.41,-0.978,3.568,1019,5,78,99,1019
0.7511088,167.98648,408.93484,71,8.14,805.81366,-1.544,4.14,-0.5664,4.457,1019,5,78,99,1019
1.1130168,171.99321,405.0094,72,8.55,871.4865,0.4177,4.887,-0.02194,4.902,1019,5,78,99,1019
1.3986977,175.63976,400.48553,73,8.63,1182.9896,1.521,1.823,-0.3994,2.408,1019,5,78,99,1019
1.4675305,180.0065,396.05234,74,9.336,1493.7006,1.692,2.797,-0.065,3.27,1019,5,78,99,1019
1.7094439,183.63,391.1721,75,9.336,1456.5948,0.1707,-0.2512,0.299,0.4263,1019,5,78,99,1019
1.5575508,182.63847,385.97974,77,10.11,1516.6366,0.8096,1.251,-0.08875,1.493,1019,5,78,99,1019
1.2918706,182.75853,385.7252,78,10.39,1423.0947,-1.89,0.882,-0.1879,2.094,1019,5,78,99,1019
1.4683819,183.79955,385.63715,79,9.82,1355.3434,2.102,1.533,-0.6216,2.676,1019,5,78,99,1019
1.5695972,185.00685,385.4617,80,9.72,1379.8729,0.336,1.942,-0.3726,2.006,1019,5,78,99,1019
1.5023137,185.32253,385.65707,81,9.49,1328.5608,4.418,1.712,-0.1234,4.74,1019,5,78,99,1019
1.6656469,185.31316,385.7935,82,10.414,1416.0422,5.26,2.656,-0.083,5.895,1019,5,78,99,1019
1.4608299,184.99698,385.90875,83,11.0,1485.3041,4.836,2.746,-0.36,5.574,1019,5,78,99,1019
1.6230701,184.72441,386.39648,84,9.75,1354.7273,4.734,1.911,-0.346,5.117,1019,5,78,99,1019
1.7087218,184.59094,386.28534,85,10.06,1498.9336,5.88,2.0,-0.4062,6.223,1019,5,78,99,1019
1.5905806,185.29628,386.88162,86,10.84,1626.6846,3.523,2.09,-0.8447,4.184,1019,5,78,99,1019
1.3901429,184.52782,386.8599,87,12.62,1703.2522,5.816,4.754,-0.743,7.55,1019,5,78,99,1019
1.4139984,184.51756,386.22598,88,12.45,1681.6315,6.53,-3.91,-1.002,7.676,1019,5,78,99,1019
1.382344,183.83888,385.2773,89,11.78,1508.3577,5.27,2.986,-0.632,6.09,1019,5,78,99,1019
1.5736233,186.52823,380.04135,90,9.555,1366.0841,3.709,3.39,-0.3853,5.04,1019,5,78,99,1019
1.4885707,188.16602,374.78964,91,9.55,1241.1592,-2.867,1.685,-0.2064,3.33,1019,5,78,99,1019
1.0352323,186.65613,368.94855,93,9.69,910.797,2.484,3.818,-0.9316,4.65,1019,5,78,99,1019
1.0995737,190.01678,369.53088,94,9.64,1108.9441,-6.434,2.08,-0.2217,6.77,1019,5,78,99,1019
1.113249,193.52882,370.22046,95,10.45,1181.4911,1.504,4.438,-1.008,4.793,1019,5,78,99,1019
1.0856589,193.61325,370.9362,96,8.51,952.4528,0.1431,4.254,-0.3762,4.273,1019,5,78,99,1019
1.0258585,194.02034,370.55655,97,8.414,934.32635,1.675,4.047,-0.5215,4.41,1019,5,78,99,1019
0.84081763,193.57022,370.74567,98,9.01,855.9389,0.5103,-4.324,-0.03314,4.355,1019,5,78,99,1019
0.9900023,193.9456,370.15668,99,8.414,959.17554,2.496,3.834,-1.003,4.684,1019,5,78,99,1019
7.0347137,129.99312,449.38467,5,8.17,849.61084,3.785,-3.943,-0.04355,5.465,1020,5,21,34,1020
6.917056,130.4448,449.94214,6,7.082,835.66583,6.04,-3.082,-0.4243,6.793,1020,5,21,34,1020
7.006545,129.68732,449.70584,7,8.72,837.317,3.826,-3.443,-0.3113,5.156,1020,5,21,34,1020
6.880315,130.52032,449.5248,8,8.69,1007.33325,6.312,-2.875,-0.6914,6.973,1020,5,21,34,1020
7.1500874,130.6236,450.39542,9,9.11,947.4542,5.516,-4.414,-0.7817,7.11,1020,5,21,34,1020
7.092158,130.00972,450.2074,10,10.04,1053.8448,6.414,-3.559,-0.4238,7.348,1020,5,21,34,1020
4.7795825,128.42856,450.71667,12,9.734,1508.6957,4.285,-1.802,-0.1752,4.652,1020,5,21,34,1020
5.7604504,121.2132,462.3122,17,10.98,1690.4617,-1.347,-1.092,0.1787,1.743,1020,5,21,34,1020
5.300914,125.76127,459.3295,18,9.88,1512.3911,0.97,0.08636,0.4202,1.061,1020,5,21,34,1020
5.246399,130.34073,455.92975,19,10.016,1592.4843,5.023,-1.556,0.1208,5.26,1020,5,21,34,1020
5.7916155,135.50073,452.26447,20,11.05,1734.5393,5.33,-3.37,-0.1608,6.31,1020,5,21,34,1020
5.6891713,140.1914,447.854,21,11.73,1489.0779,13.24,-3.06,-0.7393,13.61,1020,5,21,34,1020
4.7455387,145.68466,445.45663,22,11.84,3293.2874,11.055,-1.886,0.5024,11.23,1020,5,21,34,1020
6.52388,147.83292,441.4531,23,12.97,1802.9419,9.93,-2.484,-0.748,10.266,1020,5,21,34,1020
6.45003,149.44392,438.30594,24,12.0,1608.2661,2.428,-1.875,0.1876,3.074,1020,5,21,34,1020
6.4034896,149.92653,435.50806,25,9.87,1321.927,2.564,-1.817,0.3079,3.158,1020,5,21,34,1020
6.4546065,151.4235,431.72772,26,9.44,1321.0837,2.973,3.707,-0.643,4.793,1020,5,21,34,1020
6.6892104,151.77437,428.4403,27,8.68,1102.2766,1.782,-2.736,-0.1389,3.268,1020,5,21,34,1020
7.129152,150.3171,426.20615,28,9.15,960.3266,-3.844,-1.837,-0.2522,4.27,1020,5,21,34,1020
7.999986,137.99976,422.97018,33,8.03,24.086536,-19.9,-2.385,0.4624,20.06,1020,5,21,34,1020
2.740919,135.3262,411.2107,34,8.586,1871.4115,6.78,0.5527,-0.2021,6.81,1020,5,21,34,1020
1.7148733,115.37647,394.44827,5,11.54,1580.655,7.24,4.223,-0.487,8.4,1022,5,10,17,1022
1.7293016,115.62255,393.63153,6,10.57,1469.5135,0.518,2.459,-0.158,2.518,1022,5,10,17,1022
1.5897847,122.23294,381.13174,8,9.77,1387.9208,1.991,3.52,-0.408,4.066,1022,5,10,17,1022
1.7058077,126.094925,375.74896,9,12.81,1511.6012,1.338,1.75,-0.1217,2.207,1022,5,10,17,1022
1.4029723,128.12595,370.21957,12,13.625,1362.5233,9.24,3.404,-0.2642,9.85,1022,5,10,17,1022
1.4057878,127.45953,370.6971,13,12.06,1447.4688,5.605,-1.848,-0.826,5.96,1022,5,10,17,1022
1.6438075,127.02643,370.8143,14,9.8,1449.9181,1.928,1.689,-0.425,2.598,1022,5,10,17,1022
1.49165,125.61952,371.46948,15,10.95,1391.0837,0.1477,2.55,-0.4006,2.586,1022,5,10,17,1022
1.5766637,125.63617,370.81354,16,10.16,1289.9359,3.842,2.205,0.2896,4.438,1022,5,10,17,1022
1.5273819,126.61051,371.39468,17,10.055,1347.0061,-0.5073,0.4114,-0.106,0.6616,1022,5,10,17,1022
7.296564,113.79812,373.35324,5,7.234,709.1003,-6.215,-2.65,0.11346,6.758,1023,5,5,9,1023
7.3510833,115.27385,366.51663,6,7.863,739.2732,-5.047,-3.855,-0.1268,6.355,1023,5,5,9,1023
7.2261243,116.16364,359.6393,7,8.664,840.5337,-2.871,-2.23,0.01593,3.637,1023,5,5,9,1023
7.1041355,118.855965,352.36127,8,9.305,930.68445,-6.27,-2.686,-0.4158,6.836,1023,5,5,9,1023
7.0490947,118.92019,352.13025,9,10.484,1090.763,-5.656,-3.57,-0.8755,6.746,1023,5,5,9,1023
0.24003693,211.12296,353.8552,5,5.74,373.05267,-6.266,2.39,0.8257,6.758,1024,5,77,97,1024
0.15880257,211.89369,353.62036,6,4.785,200.91138,-7.297,3.66,0.8286,8.2,1024,5,77,97,1024
0.30046684,211.90735,353.11594,7,6.6,369.60553,-3.717,3.445,0.4072,5.086,1024,5,77,97,1024
0.2922068,212.02963,352.73282,8,5.79,248.89961,-2.318,3.658,-0.1622,4.332,1024,5,77,97,1024
0.39677006,212.4838,354.0871,9,8.02,529.6808,1.939,5.39,0.1577,5.73,1024,5,77,97,1024
0.5283198,212.50903,353.76932,10,9.29,566.60425,6.496,3.814,-0.6626,7.562,1024,5,77,97,1024
0.30515546,213.40843,352.61417,11,7.973,486.33972,-1.44,-1.854,-0.3408,2.371,1024,5,77,97,1024
0.34297767,213.47498,352.0168,12,6.33,449.3456,-6.867,2.492,0.4797,7.32,1024,5,77,97,1024
0.28555351,214.6952,352.32394,13,8.55,529.6865,-5.223,-2.041,-0.0899,5.61,1024,5,77,97,1024
5.3806467,211.55986,349.5907,16,10.65,1522.485,4.156,0.3445,0.7183,4.234,1024,5,77,97,1024
5.066062,212.86937,341.915,17,8.99,1574.1688,-3.96,-0.0754,0.2717,3.97,1024,5,77,97,1024
0.7534902,214.60332,347.37445,23,14.55,974.68243,5.27,3.637,-1.01,6.484,1024,5,77,97,1024
0.7356168,215.81627,346.14423,24,11.74,904.04456,7.81,2.4,-0.701,8.2,1024,5,77,97,1024
0.382328,217.20651,345.57672,25,7.535,527.44806,-1.752,3.783,-0.375,4.184,1024,5,77,97,1024
0.6471655,226.78108,341.05594,27,5.547,571.50653,-3.045,2.252,0.513,3.822,1024,5,77,97,1024
0.63308764,226.58194,340.5118,28,6.582,664.6194,-2.23,3.785,-0.1622,4.4,1024,5,77,97,1024
0.56142724,227.59569,341.38443,29,5.215,443.1647,-8.336,3.328,0.2993,8.98,1024,5,77,97,1024
0.51259667,227.1318,341.2956,30,5.734,481.57245,-8.375,3.271,0.07635,8.99,1024,5,77,97,1024
0.46546763,227.28938,342.0283,31,7.17,631.1108,-6.89,-2.541,-0.3672,7.35,1024,5,77,97,1024
0.3754423,227.61627,341.337,32,6.52,489.06845,-8.76,2.932,0.2852,9.234,1024,5,77,97,1024
0.3560379,226.98836,341.7323,33,5.21,328.38,-10.516,2.314,0.4663,10.77,1024,5,77,97,1024
0.25111514,226.96355,341.72318,34,6.477,323.79297,-10.48,-2.041,0.906,10.71,1024,5,77,97,1024
0.3501463,229.69733,336.4376,35,6.023,457.878,-9.59,1.694,0.672,9.766,1024,5,77,97,1024
0.5695862,232.39977,331.26547,36,5.242,440.38858,-5.188,3.22,-0.3643,6.117,1024,5,77,97,1024
0.62319344,236.19348,325.34964,37,7.523,752.3875,-7.008,3.844,-0.479,8.01,1024,5,77,97,1024
0.8504636,239.40144,320.2495,38,8.57,994.22516,-2.992,1.182,-0.663,3.285,1024,5,77,97,1024
0.9219279,243.79677,314.47025,39,9.164,989.81995,-0.3384,5.797,-0.9536,5.883,1024,5,77,97,1024
0.99291223,246.55428,309.18134,40,8.35,968.35834,-7.47,2.521,0.01636,7.883,1024,5,77,97,1024
0.83173174,249.47554,304.3626,41,7.46,775.82275,-2.658,2.615,-1.08,3.883,1024,5,77,97,1024
0.7636328,249.53976,303.83054,42,9.945,875.49634,3.193,3.014,-0.2084,4.395,1024,5,77,97,1024
0.6809479,249.15625,304.3632,43,10.21,847.3052,4.38,4.336,-0.407,6.176,1024,5,77,97,1024
0.8033818,249.39087,303.9064,44,10.58,973.46356,4.156,2.822,-0.0594,5.023,1024,5,77,97,1024
0.66912925,248.87666,303.95013,45,11.06,895.7506,3.312,3.498,-0.9067,4.902,1024,5,77,97,1024
0.67640954,250.07127,303.8181,46,10.53,852.7203,4.098,4.29,-0.9097,6.0,1024,5,77,97,1024
0.7913596,249.12027,303.78403,47,8.73,881.6574,-2.426,2.766,-0.8765,3.781,1024,5,77,97,1024
0.91088045,248.5325,303.5815,48,7.63,892.7305,-5.6,1.415,-0.5605,5.805,1024,5,77,97,1024
0.7168367,248.81538,303.71237,49,7.84,736.79724,-5.36,2.65,-0.3472,5.99,1024,5,77,97,1024
0.8360827,248.6456,302.66605,50,8.12,877.07,-5.977,2.031,-0.1477,6.316,1024,5,77,97,1024
0.8367899,248.07504,302.48444,51,7.543,814.5874,-7.484,1.08,-0.3953,7.574,1024,5,77,97,1024
1.5779321,248.79868,306.7129,52,10.14,1531.379,10.13,1.437,0.0661,10.234,1024,5,77,97,1024
6.6688724,273.43692,323.99713,54,10.1,1313.099,3.965,-3.33,-0.8955,5.254,1024,5,77,97,1024
6.859717,273.00314,323.56076,55,10.125,1204.4208,3.408,-3.23,0.1442,4.7,1024,5,77,97,1024
6.7121058,272.60507,323.56232,56,9.93,1241.2266,2.49,-3.287,-0.1556,4.125,1024,5,77,97,1024
4.5788717,281.9734,321.70605,57,8.89,1725.4474,8.55,-0.8574,0.9023,8.64,1024,5,77,97,1024
4.6531997,282.21805,321.94183,58,9.19,1855.9912,7.875,0.0498,0.4004,7.883,1024,5,77,97,1024
4.619558,282.0625,322.99286,59,8.8,1583.6064,5.76,-0.4504,0.775,5.83,1024,5,77,97,1024
4.884819,282.19107,324.37158,60,9.87,1657.4905,4.49,-0.5293,0.447,4.543,1024,5,77,97,1024
5.1959457,282.95215,325.349,61,9.72,1690.5406,2.543,0.8306,0.1242,2.678,1024,5,77,97,1024
4.8975964,283.4297,324.27197,62,9.09,1736.2339,4.184,0.2852,-0.545,4.227,1024,5,77,97,1024
4.9753284,282.76962,324.3485,63,9.31,1592.4357,8.49,0.726,-0.3975,8.53,1024,5,77,97,1024
5.3043075,283.39108,325.19614,64,9.664,1556.3546,5.426,-0.4104,0.4226,5.457,1024,5,77,97,1024
5.2663364,283.63733,325.05377,65,9.26,1518.882,5.05,-1.346,0.7314,5.277,1024,5,77,97,1024
4.935548,283.31186,325.05716,66,8.875,1535.3922,4.37,0.0913,0.3218,4.387,1024,5,77,97,1024
5.221995,282.6736,325.34796,67,9.91,1743.1677,5.87,-1.189,0.2327,5.996,1024,5,77,97,1024
5.304852,282.35178,324.02505,68,8.6,1557.4626,8.64,-1.756,0.724,8.84,1024,5,77,97,1024
5.182703,282.8753,323.91205,69,7.88,1560.4003,3.074,-1.699,0.4268,3.54,1024,5,77,97,1024
5.92009,283.84488,324.51572,70,12.58,3383.651,5.523,0.918,-0.01462,5.6,1024,5,77,97,1024
5.714047,283.9917,321.17215,71,11.95,3549.7747,7.28,-1.029,0.05664,7.355,1024,5,77,97,1024
5.673609,286.497,312.3426,72,10.44,1680.4769,3.246,-1.823,0.306,3.736,1024,5,77,97,1024
6.0669804,288.6173,304.62173,73,10.13,1489.5771,5.992,-3.244,-0.6714,6.848,1024,5,77,97,1024
5.4792395,290.44824,298.2737,74,8.68,1527.2859,6.668,-2.748,0.4712,7.227,1024,5,77,97,1024
5.4137692,293.0427,291.87057,75,10.555,1530.4072,6.344,-1.175,0.5986,6.477,1024,5,77,97,1024
5.1001596,295.3954,285.315,76,9.26,1768.0477,-1.362,-1.221,0.2417,1.845,1024,5,77,97,1024
4.797043,296.8584,278.9815,77,8.2,1599.231,-3.586,-0.658,0.5786,3.691,1024,5,77,97,1024
4.7395334,298.571,270.74762,78,9.2,1638.621,-1.096,-1.336,0.5127,1.802,1024,5,77,97,1024
4.383828,300.14682,263.6961,79,9.06,1540.02,-2.553,-0.354,0.3066,2.596,1024,5,77,97,1024
4.0056267,303.5835,255.4732,80,9.59,1737.1136,-1.665,-1.443,-0.02155,2.203,1024,5,77,97,1024
3.7333062,304.8214,247.91664,81,9.64,1821.4343,1.654,-1.22,0.1969,2.064,1024,5,77,97,1024
3.5166054,305.72452,240.93254,82,7.957,1511.7188,1.793,-0.863,0.844,2.162,1024,5,77,97,1024
5.811767,309.6057,234.42264,86,9.66,1593.4081,-0.3809,-0.6953,0.529,0.953,1024,5,77,97,1024
5.955469,309.36407,233.22412,87,9.164,1631.2394,-2.613,-0.82,0.1234,2.742,1024,5,77,97,1024
5.818999,309.54758,233.47697,88,10.33,1765.6554,1.641,0.9575,0.4138,1.944,1024,5,77,97,1024
5.584356,309.7968,233.26012,89,9.914,1755.0035,0.2837,-0.66,0.4497,0.8477,1024,5,77,97,1024
5.7857523,309.88898,232.61348,90,9.19,1543.9713,0.8105,-1.218,0.78,1.658,1024,5,77,97,1024
0.51841515,318.6891,204.45554,95,5.2,436.61157,-5.492,3.455,0.7354,6.53,1024,5,77,97,1024
0.3285785,320.9754,199.0566,96,6.047,471.76422,-10.086,1.703,-0.3623,10.234,1024,5,77,97,1024
0.14107136,322.68585,194.8997,97,5.41,286.69714,-9.625,1.4795,0.998,9.79,1024,5,77,97,1024
4.4097996,215.54431,465.07724,5,8.35,1411.8358,0.665,-1.055,0.4048,1.311,1025,5,13,21,1025
4.310355,216.11061,464.73624,6,8.555,1617.5037,1.767,-1.256,0.2108,2.178,1025,5,13,21,1025
4.270453,215.02751,465.03656,7,9.25,1776.1451,-0.981,-0.904,0.394,1.391,1025,5,13,21,1025
4.4158287,214.50192,464.48236,8,10.25,1762.5332,-2.154,-1.383,0.4863,2.605,1025,5,13,21,1025
4.429848,213.7051,464.28372,9,10.32,1723.1742,1.507,0.283,0.9785,1.819,1025,5,13,21,1025
4.0463705,215.6836,462.17203,14,10.18,1883.6036,5.652,-1.618,-0.2827,5.887,1025,5,13,21,1025
4.3328037,215.49509,461.94968,15,8.91,1603.1107,2.05,-1.455,0.827,2.646,1025,5,13,21,1025
4.39681,217.01785,462.58698,16,11.0,1616.4313,1.816,-1.691,0.3542,2.508,1025,5,13,21,1025
4.3125033,216.76808,462.59995,17,9.65,1562.9878,4.02,-0.8457,0.1562,4.113,1025,5,13,21,1025
3.9436493,217.07965,462.96906,18,7.914,1440.2039,-3.914,1.109,0.3455,4.082,1025,5,13,21,1025
4.1225133,217.14922,464.86005,19,8.54,1426.6035,-0.88,-0.6333,0.4114,1.159,1025,5,13,21,1025
4.3548784,217.90288,464.58368,20,7.652,1384.8195,1.897,-0.864,0.336,2.111,1025,5,13,21,1025
4.365715,217.20357,463.78305,21,8.61,1584.386,1.252,-1.615,0.4683,2.096,1025,5,13,21,1025
0.9261025,256.33023,332.14676,5,8.44,919.3072,0.977,3.332,-0.02429,3.473,1026,5,57,65,1026
1.0202368,255.37415,333.03412,6,7.03,892.8067,-4.14,1.991,0.1598,4.598,1026,5,57,65,1026
1.0535902,255.47456,332.915,7,6.84,875.6345,-2.469,1.464,0.1001,2.871,1026,5,57,65,1026
1.0036808,253.96571,333.5433,8,8.445,928.9161,-5.176,1.96,0.2227,5.54,1026,5,57,65,1026
0.8486032,254.28928,333.75067,9,5.875,628.4377,-8.664,2.256,0.9795,9.0,1026,5,57,65,1026
0.77446353,253.43712,334.26785,10,6.758,763.6309,-6.87,1.872,0.4426,7.137,1026,5,57,65,1026
0.84582037,253.5163,334.75143,11,6.5,715.00995,-7.008,-2.312,0.02913,7.38,1026,5,57,65,1026
0.7613882,254.02805,335.13974,12,6.58,671.1529,-7.957,2.055,0.1863,8.23,1026,5,57,65,1026
0.8719998,254.4256,334.9483,13,8.39,830.9165,-9.13,-1.733,0.0917,9.3,1026,5,57,65,1026
0.50937414,246.06427,336.62247,14,5.49,521.4151,-7.41,2.959,-0.2559,7.98,1026,5,57,65,1026
0.45917657,246.07988,337.58917,15,5.176,388.11118,-7.273,2.709,0.5757,7.785,1026,5,57,65,1026
3.5786693,252.22667,338.89703,16,8.11,1734.6794,7.844,-0.7793,1.001,7.945,1026,5,57,65,1026
3.3095174,252.21378,339.23178,17,9.98,2025.3258,8.914,-0.01286,0.0586,8.914,1026,5,57,65,1026
3.4981365,251.97685,340.11746,18,9.82,1806.5964,8.04,-0.43,0.477,8.06,1026,5,57,65,1026
3.3395195,251.96155,340.35205,19,9.31,1787.9761,9.75,-0.8164,0.7217,9.81,1026,5,57,65,1026
3.0381908,251.9846,340.79294,20,12.586,1699.1556,11.29,1.13,0.3818,11.35,1026,5,57,65,1026
4.119394,251.60478,342.46777,21,11.99,3766.6992,10.016,-0.6567,0.432,10.05,1026,5,57,65,1026
4.2712235,253.92429,340.64825,22,10.91,3349.4155,1.051,-0.6514,0.876,1.516,1026,5,57,65,1026
4.1653786,254.82407,340.1211,23,10.41,3505.6775,2.424,-1.149,0.3535,2.705,1026,5,57,65,1026
5.1586995,255.55173,337.01865,24,9.41,1664.3138,1.979,-1.858,-0.010475,2.715,1026,5,57,65,1026
5.0358167,255.08534,336.992,25,9.35,1720.2301,1.681,-1.619,0.591,2.406,1026,5,57,65,1026
5.095477,255.77058,336.8853,26,9.41,1608.8679,3.145,1.039,0.0707,3.312,1026,5,57,65,1026
