z,y,x,t,intensity_raw,total_intensity,feature_0,feature_1,feature_2,norm,particle,t_starting,track_length,t_end,ID
5.5449634,231.74641,333.17398,50,3.844,791.67896,4.934,-2.205,0.2546,5.41,7321,30,28,57,7321
5.731913,232.09766,332.35645,51,3.29,740.157,4.0,-1.855,0.1707,4.414,7321,30,28,57,7321
5.22159,231.81558,332.39023,52,3.297,655.91736,2.98,-1.159,-0.08923,3.2,7321,30,28,57,7321
5.3926344,232.49527,332.74927,53,3.107,627.72687,4.7,-1.204,-0.1173,4.85,7321,30,28,57,7321
5.8479943,232.36629,332.88745,54,3.807,605.3693,8.89,-2.176,0.162,9.16,7321,30,28,57,7321
4.687427,231.59811,334.5799,55,4.72,1939.5223,11.73,-1.953,0.1241,11.89,7321,30,28,57,7321
3.7490032,231.11179,333.19098,56,4.91,1389.2257,10.77,0.05872,-0.00847,10.77,7321,30,28,57,7321
0.14666249,234.30096,326.20184,57,0.9707,26.204344,-0.516,1.805,-0.155,1.884,7321,30,28,57,7321
7.9999976,58.24609,76.32148,30,4.395,52.755318,-9.28,2.088,-0.1097,9.516,7402,30,28,63,7402
7.9999723,52.999817,68.99976,33,1.429,1.4285717,-8.83,0.1289,-0.206,8.83,7402,30,28,63,7402
7.999959,52.999725,60.999687,34,-4.17,-4.1714287,-8.875,3.986,1.225,9.805,7402,30,28,63,7402
3.4965277,28.974096,68.06333,38,2.777,572.00385,3.28,-0.2494,0.2659,3.299,7402,30,28,63,7402
3.8257647,28.630394,67.572914,39,3.746,812.93866,5.03,0.0919,0.1172,5.035,7402,30,28,63,7402
3.3592143,31.739569,61.72172,40,3.375,810.0393,4.918,-0.7886,0.601,5.016,7402,30,28,63,7402
3.441356,31.602768,62.117542,41,3.182,613.93835,3.531,-1.384,1.031,3.93,7402,30,28,63,7402
3.1443217,31.164776,61.86462,42,3.672,793.07916,5.234,-0.788,0.4575,5.312,7402,30,28,63,7402
3.2505412,32.002163,61.44648,43,3.307,658.20984,3.666,-1.045,0.349,3.828,7402,30,28,63,7402
3.4098947,33.31767,61.445236,44,3.629,711.3181,1.963,-0.9907,1.681,2.768,7402,30,28,63,7402
3.5539973,33.089985,61.26457,45,2.3,550.085,2.283,-0.3035,0.07513,2.305,7402,30,28,63,7402
3.3591154,33.50787,62.27986,46,2.996,668.3163,2.775,-0.4883,0.3809,2.844,7402,30,28,63,7402
2.9353352,33.195076,61.51253,47,2.89,627.25214,2.309,0.2776,-0.03937,2.324,7402,30,28,63,7402
2.9937327,33.311832,61.15742,48,3.883,792.2685,4.406,1.244,0.2046,4.586,7402,30,28,63,7402
3.3006496,33.31808,60.257626,49,3.537,622.5058,3.004,1.601,-0.2964,3.416,7402,30,28,63,7402
3.0791633,34.473656,60.12973,50,4.13,768.09393,6.688,-0.2115,0.367,6.7,7402,30,28,63,7402
3.3151398,34.772354,58.586395,51,3.43,596.9242,6.844,-0.2096,0.2642,6.85,7402,30,28,63,7402
3.809528,34.577744,58.04517,52,3.389,640.58716,6.09,0.5317,0.14,6.117,7402,30,28,63,7402
3.2921367,34.97549,58.124043,53,3.92,736.91833,7.32,-0.7134,-0.1194,7.355,7402,30,28,63,7402
3.0123308,34.87793,58.170372,54,3.705,707.6249,8.6,-0.4116,-0.3223,8.62,7402,30,28,63,7402
0.0,33.740448,60.54197,55,1.988,27.832584,-7.754,-1.322,-0.6626,7.895,7402,30,28,63,7402
0.9422279,28.891628,60.901184,56,2.965,486.22485,4.02,2.686,-0.1365,4.836,7402,30,28,63,7402
1.0060972,30.772835,59.926662,57,3.465,738.0567,7.387,2.482,0.29,7.797,7402,30,28,63,7402
1.131502,30.741222,59.38647,58,3.111,625.28455,3.686,1.152,0.494,3.893,7402,30,28,63,7402
1.0091162,30.648998,58.780422,59,2.852,570.4004,6.31,2.232,-0.533,6.715,7402,30,28,63,7402
0.0,37.39705,59.52939,61,-0.4275,-1.710144,-11.16,-1.641,-0.1799,11.28,7402,30,28,63,7402
0.0,40.100975,60.15659,62,1.114,12.253563,-7.773,-0.531,-0.0657,7.793,7402,30,28,63,7402
0.0,47.225746,59.84782,63,2.52,78.09764,-5.5,1.233,0.1533,5.64,7402,30,28,63,7402
7.999996,173.14494,403.52875,31,1.8955,13.26856,-6.66,2.586,0.4358,7.156,7501,31,28,71,7501
7.999999,185.92316,398.05923,32,3.62,79.63311,-5.625,0.924,0.1418,5.703,7501,31,28,71,7501
3.632776,182.86945,396.5024,35,3.658,947.59357,5.375,-0.339,0.2686,5.39,7501,31,28,71,7501
0.82129824,180.12813,396.16684,36,3.502,294.08463,6.508,5.59,-0.0292,8.58,7501,31,28,71,7501
1.0712885,178.78203,393.6849,37,2.773,354.97705,7.438,4.83,-0.5024,8.88,7501,31,28,71,7501
1.0924025,174.90096,391.5599,38,2.582,322.8569,2.639,1.675,0.492,3.164,7501,31,28,71,7501
1.360132,170.90976,389.84848,39,3.66,479.45212,5.395,0.627,-0.1239,5.43,7501,31,28,71,7501
2.1801932,167.54694,386.50858,40,2.746,631.5403,6.305,0.7036,0.014465,6.344,7501,31,28,71,7501
2.4045038,164.28377,383.5431,41,3.256,641.263,4.316,1.496,-0.4023,4.586,7501,31,28,71,7501
1.5961926,163.88863,377.9864,42,3.879,950.33154,9.445,1.445,0.0728,9.555,7501,31,28,71,7501
0.3242631,166.9618,375.40756,43,3.004,225.29451,4.35,2.549,-0.2712,5.05,7501,31,28,71,7501
0.6037309,166.51721,374.15875,44,3.107,257.99704,4.035,2.004,0.007744,4.504,7501,31,28,71,7501
0.4947598,169.33517,369.71362,48,1.925,144.35152,8.234,4.223,-0.2258,9.26,7501,31,28,71,7501
4.0658565,158.0733,373.24176,49,2.943,777.29694,2.967,1.661,0.424,3.426,7501,31,28,71,7501
0.8249378,171.77144,376.66064,53,5.43,619.128,13.92,3.984,-0.6265,14.49,7501,31,28,71,7501
0.69179046,174.83298,378.85422,55,1.726,160.46346,7.414,3.055,0.24,8.02,7501,31,28,71,7501
0.65284795,175.43651,380.00647,56,3.068,208.68872,6.707,3.713,0.2854,7.67,7501,31,28,71,7501
0.46909428,174.93343,379.8085,57,2.896,217.18126,7.19,2.219,-0.746,7.562,7501,31,28,71,7501
0.36411247,175.58899,381.72375,58,3.676,216.89334,5.387,4.05,0.007355,6.742,7501,31,28,71,7501
0.5288387,174.10309,381.12585,59,2.508,198.08884,1.25,1.435,-0.6797,2.02,7501,31,28,71,7501
0.6007997,174.67827,381.03308,60,2.9,229.09769,4.336,1.473,0.2332,4.586,7501,31,28,71,7501
0.55687,173.85268,381.15848,61,1.808,131.98065,-0.4236,1.015,0.253,1.129,7501,31,28,71,7501
0.55357677,173.59937,381.6693,62,2.336,196.24728,2.795,1.088,0.1968,3.006,7501,31,28,71,7501
0.46254784,168.86331,378.79495,66,2.348,211.36841,3.607,-0.0671,-0.1954,3.613,7501,31,28,71,7501
0.8379355,169.8701,373.3487,67,3.264,326.35507,4.316,3.516,-0.0685,5.566,7501,31,28,71,7501
7.9999943,170.93188,367.65994,68,2.61,13.044117,-7.562,-0.3193,0.1929,7.57,7501,31,28,71,7501
7.999995,174.90393,360.4639,70,2.838,17.029697,-4.484,-1.342,0.1278,4.684,7501,31,28,71,7501
7.9999948,172.94072,358.55057,71,3.273,19.638615,-2.502,-2.102,-0.1394,3.27,7501,31,28,71,7501
0.0,212.4391,347.15323,31,1.679,16.788162,-3.463,2.666,0.7163,4.43,7511,31,28,63,7511
0.0,217.65968,346.49246,34,0.7847,14.905113,-8.53,0.496,-0.04932,8.55,7511,31,28,63,7511
0.0,221.15874,339.74704,35,1.547,13.922678,-5.188,2.043,0.1613,5.58,7511,31,28,63,7511
0.0,222.30524,337.53418,36,1.384,9.686689,-6.0,-0.1143,0.428,6.016,7511,31,28,63,7511
0.7189085,243.10826,350.90842,39,3.195,239.65714,1.438,2.146,-0.647,2.662,7511,31,28,63,7511
0.6741228,242.39125,350.38104,40,2.277,273.16748,0.399,1.885,0.18,1.935,7511,31,28,63,7511
0.96713144,241.60408,351.3317,41,3.28,318.02798,2.607,3.627,-0.679,4.52,7511,31,28,63,7511
0.73290175,242.34966,351.56244,42,2.11,265.69516,3.156,2.086,-0.591,3.83,7511,31,28,63,7511
0.35447446,242.23222,351.70764,43,2.799,204.28378,7.06,1.951,-0.3694,7.332,7511,31,28,63,7511
2.270329,244.6007,351.13177,44,3.398,778.0735,6.953,0.8193,-0.385,7.01,7511,31,28,63,7511
3.5010138,244.38187,349.93384,45,3.979,791.657,6.816,0.9473,-0.0657,6.883,7511,31,28,63,7511
3.2199333,243.57559,350.50616,46,4.438,785.4506,7.305,1.161,-0.3,7.402,7511,31,28,63,7511
3.1572337,243.00021,349.69528,47,3.99,730.0645,6.73,1.226,0.2473,6.848,7511,31,28,63,7511
3.486646,242.47879,349.41788,48,3.193,670.4509,6.45,1.329,0.578,6.613,7511,31,28,63,7511
2.9735422,241.40567,348.04416,49,2.365,588.9693,4.64,1.05,0.8247,4.83,7511,31,28,63,7511
3.0433924,242.49728,348.94058,50,4.17,809.6215,7.047,0.718,0.3003,7.09,7511,31,28,63,7511
3.6918507,242.00722,348.2377,51,2.97,674.4864,4.188,-0.8364,0.3623,4.285,7511,31,28,63,7511
3.5818775,242.36986,348.56757,52,3.105,705.1315,4.17,-0.507,-0.05447,4.203,7511,31,28,63,7511
3.5326462,242.14326,348.43942,53,2.98,724.4304,6.754,0.902,-0.2292,6.82,7511,31,28,63,7511
3.2992928,241.16072,348.75778,54,2.414,639.74146,6.28,0.829,-0.1372,6.34,7511,31,28,63,7511
3.9424047,242.00317,348.1153,55,3.236,614.816,7.516,0.9995,0.0706,7.582,7511,31,28,63,7511
3.6476965,241.94167,348.7444,56,4.09,642.12866,9.78,1.089,0.03119,9.84,7511,31,28,63,7511
4.3997216,241.9683,347.60736,57,4.3,739.9552,10.516,1.64,0.2311,10.65,7511,31,28,63,7511
3.8273654,241.41418,347.4152,58,2.914,646.83514,8.43,0.3574,0.595,8.46,7511,31,28,63,7511
4.0437517,241.25041,347.11646,59,4.43,855.2071,9.625,0.795,-0.02791,9.66,7511,31,28,63,7511
4.4714737,240.89194,347.0372,60,3.623,637.6699,9.6,-0.2942,0.2334,9.61,7511,31,28,63,7511
4.075516,243.04688,353.5397,62,3.729,834.98126,13.67,-2.45,0.1004,13.89,7511,31,28,63,7511
4.3716235,243.12373,347.4864,63,4.89,714.2947,13.92,-0.0608,-0.567,13.94,7511,31,28,63,7511
2.4939556,271.61722,134.21117,31,3.633,617.6025,3.875,-0.752,0.73,4.01,7583,31,28,59,7583
6.014239,275.71863,125.969154,32,3.273,736.37177,3.867,-2.514,1.296,4.793,7583,31,28,59,7583
5.831095,279.2242,121.5322,33,3.834,709.3044,5.18,-2.477,0.3286,5.75,7583,31,28,59,7583
5.979278,282.75394,116.22325,34,3.531,578.9827,7.5,-1.41,-0.08276,7.633,7583,31,28,59,7583
5.9385023,283.56845,115.8044,35,4.19,687.3652,6.992,-1.605,-0.036,7.176,7583,31,28,59,7583
5.900464,283.3088,115.98753,36,3.773,637.7053,5.84,-1.3125,0.06433,5.984,7583,31,28,59,7583
5.806223,283.62888,114.945206,37,3.84,729.6612,6.1,-1.852,0.2179,6.383,7583,31,28,59,7583
5.8560023,283.69217,114.88103,38,3.098,814.46295,4.17,-1.08,0.8213,4.387,7583,31,28,59,7583
5.3154063,281.8755,116.15308,39,3.059,660.846,4.97,-0.7383,0.153,5.023,7583,31,28,59,7583
5.6999197,282.6093,115.01426,40,4.07,777.55536,9.01,-1.724,-0.509,9.19,7583,31,28,59,7583
6.1994233,283.02078,114.481705,41,3.205,573.64966,4.84,-2.055,-0.04755,5.258,7583,31,28,59,7583
5.988503,285.2624,109.15324,42,3.465,623.54407,3.758,-1.085,0.748,3.982,7583,31,28,59,7583
6.087845,286.4685,109.07411,43,3.926,702.73535,4.043,-1.816,-0.03513,4.434,7583,31,28,59,7583
6.361135,286.6353,109.34155,44,4.39,772.8932,6.31,-2.486,0.1508,6.785,7583,31,28,59,7583
6.1108456,286.6776,108.94359,45,4.055,661.183,7.016,-2.162,0.1183,7.344,7583,31,28,59,7583
6.0475807,287.14716,109.136696,46,3.875,666.4131,7.348,-2.553,0.0648,7.777,7583,31,28,59,7583
6.213706,286.78683,109.11006,47,3.621,525.1286,2.377,-1.709,-0.2185,2.936,7583,31,28,59,7583
5.902764,285.79388,109.51167,48,4.203,655.74963,2.514,-1.053,0.6367,2.799,7583,31,28,59,7583
5.409191,285.9236,109.45531,49,3.775,683.2018,0.0444,-0.09766,1.683,1.687,7583,31,28,59,7583
5.597584,286.38226,109.35275,50,3.203,599.0813,1.165,-0.688,0.411,1.414,7583,31,28,59,7583
6.0653853,287.0257,109.40479,51,3.629,693.06506,2.1,-2.395,-0.0743,3.186,7583,31,28,59,7583
5.9475164,287.98392,110.18508,52,3.484,446.0669,2.91,-1.8,0.2095,3.43,7583,31,28,59,7583
5.6942697,288.78806,109.02761,53,4.508,626.8003,4.74,0.1261,-0.03528,4.74,7583,31,28,59,7583
5.538159,288.99664,109.89687,54,3.57,682.0028,3.441,-0.2507,0.2084,3.457,7583,31,28,59,7583
5.511891,290.2046,109.838806,55,3.87,754.3628,4.996,-1.409,0.274,5.2,7583,31,28,59,7583
5.8528657,290.42746,109.442856,56,3.479,605.32104,4.17,-2.41,0.10474,4.82,7583,31,28,59,7583
5.487965,289.0113,109.52173,57,3.557,764.5704,3.496,-1.38,0.002792,3.76,7583,31,28,59,7583
7.999997,293.90634,112.197,59,2.99,29.906242,-3.465,-3.096,0.585,4.684,7583,31,28,59,7583
4.899824,428.0499,95.36973,34,4.58,778.2332,5.695,-0.565,0.5293,5.746,8011,34,28,65,8011
4.0519996,428.4155,91.471054,35,3.35,623.1543,3.576,1.354,0.3267,3.838,8011,34,28,65,8011
3.5549738,431.15662,86.64457,36,2.912,684.5479,2.45,-1.321,0.02127,2.783,8011,34,28,65,8011
2.636135,433.26938,84.35424,37,3.49,603.6646,5.38,0.9824,-0.5796,5.5,8011,34,28,65,8011
3.1517916,432.12396,82.84963,38,2.61,511.4314,6.074,-1.212,0.263,6.2,8011,34,28,65,8011
3.0406542,431.4756,82.94928,39,4.168,771.30133,7.676,0.357,0.3884,7.69,8011,34,28,65,8011
3.3551295,431.86288,82.808525,40,3.244,642.4639,6.79,-1.66,0.3203,6.996,8011,34,28,65,8011
3.1886556,431.89102,82.37635,41,3.469,669.2961,6.84,-0.2554,0.38,6.855,8011,34,28,65,8011
2.7869263,432.30582,82.69814,42,3.768,708.1309,5.875,-0.7915,0.4424,5.94,8011,34,28,65,8011
2.941654,433.13638,82.50509,43,4.07,671.76575,6.812,0.2808,0.2822,6.824,8011,34,28,65,8011
2.453697,433.1267,83.51074,44,3.35,656.355,7.453,2.602,0.3926,7.906,8011,34,28,65,8011
2.1958659,433.1357,83.19937,45,3.906,675.9019,6.34,0.8315,-0.013,6.395,8011,34,28,65,8011
2.7049491,432.76633,83.16146,46,4.23,736.231,6.49,0.45,0.5947,6.527,8011,34,28,65,8011
2.6491337,433.22998,83.61176,47,3.129,675.9568,4.484,0.496,0.511,4.543,8011,34,28,65,8011
2.304391,433.9202,83.1887,48,3.139,653.0294,6.582,1.394,0.145,6.73,8011,34,28,65,8011
2.3888571,433.7234,83.59622,49,3.455,666.92444,3.473,0.1542,0.3289,3.492,8011,34,28,65,8011
2.2243733,433.0654,84.70226,50,3.947,959.3313,4.992,1.685,0.1636,5.273,8011,34,28,65,8011
2.4305844,433.6974,84.6863,51,3.305,684.1808,4.965,1.889,-0.1996,5.316,8011,34,28,65,8011
3.182437,433.94608,85.12688,52,3.668,718.9791,5.7,0.9814,0.514,5.805,8011,34,28,65,8011
2.22711,433.38034,84.69083,53,4.312,664.36816,5.996,2.459,-0.1726,6.484,8011,34,28,65,8011
2.8697505,433.04904,84.02538,54,3.043,517.3463,5.547,0.6514,0.5674,5.613,8011,34,28,65,8011
2.9423208,434.67606,85.61203,55,3.34,631.3987,3.602,0.4714,-0.5415,3.672,8011,34,28,65,8011
2.4241831,434.53015,85.9515,56,3.922,768.67834,3.834,0.02089,-0.3457,3.85,8011,34,28,65,8011
2.8581812,434.88715,85.628365,57,3.28,786.9799,4.53,1.374,0.5884,4.77,8011,34,28,65,8011
7.9999995,433.89642,87.136345,58,1.148,57.417576,-6.926,-1.804,0.2262,7.16,8011,34,28,65,8011
7.9999995,434.3504,80.423584,60,2.795,125.7482,-7.16,0.2124,-0.3967,7.176,8011,34,28,65,8011
7.999998,434.84988,68.60383,63,2.412,31.353876,-4.766,1.343,0.8496,5.023,8011,34,28,65,8011
7.999992,420.46707,56.947968,65,2.031,8.124084,-4.188,0.5825,0.1992,4.234,8011,34,28,65,8011
6.473944,362.43643,349.33368,35,3.846,584.6911,3.723,-1.241,0.2189,3.93,8316,35,28,62,8316
6.248972,361.90915,348.95508,36,4.086,698.5688,4.42,-1.527,-0.567,4.71,8316,35,28,62,8316
6.5733027,362.35577,348.86255,37,4.04,807.7642,6.75,-2.373,0.4163,7.168,8316,35,28,62,8316
6.3572717,361.37946,348.03232,38,4.457,958.2799,7.273,-2.59,-0.912,7.777,8316,35,28,62,8316
6.484948,361.0102,347.8077,39,4.96,1026.5276,9.234,-2.078,-0.4795,9.48,8316,35,28,62,8316
6.5963993,359.9305,347.13528,40,5.473,662.379,9.8,-2.605,-0.216,10.14,8316,35,28,62,8316
6.222376,360.31335,346.93726,41,4.008,665.235,8.81,-2.178,-0.135,9.08,8316,35,28,62,8316
6.443334,360.34836,345.96594,42,4.85,737.1939,7.742,-1.892,-0.8247,8.01,8316,35,28,62,8316
6.565112,360.347,346.1661,43,5.34,694.28534,8.336,-3.662,-0.7603,9.14,8316,35,28,62,8316
6.5259423,360.9105,346.43146,44,4.27,648.7099,9.164,-3.64,-0.7407,9.89,8316,35,28,62,8316
6.540405,360.70148,345.9834,45,3.684,567.3458,3.062,-1.357,0.04474,3.35,8316,35,28,62,8316
6.4654,359.531,346.33707,46,3.84,618.33453,5.36,-2.047,-0.858,5.8,8316,35,28,62,8316
6.4995213,359.77817,346.50247,47,4.137,575.238,4.723,-4.008,-0.3586,6.203,8316,35,28,62,8316
6.636077,359.90045,347.09183,48,4.516,623.1434,4.22,-1.744,-0.4834,4.59,8316,35,28,62,8316
6.708168,359.60532,346.13776,49,3.879,550.81525,3.934,-2.959,-0.987,5.02,8316,35,28,62,8316
6.497924,359.7097,345.7429,50,3.99,566.6272,4.71,-2.883,-0.5815,5.555,8316,35,28,62,8316
6.565058,359.94043,344.68185,51,3.05,439.26227,4.445,-2.771,-0.624,5.273,8316,35,28,62,8316
6.508927,359.5155,344.75073,52,2.975,416.57495,0.731,-1.961,-0.3076,2.115,8316,35,28,62,8316
6.486274,358.4206,344.61163,53,3.512,477.53802,3.11,-0.9194,-0.02516,3.242,8316,35,28,62,8316
6.6944714,359.00717,344.34473,54,3.08,468.17468,3.445,-2.324,0.0648,4.156,8316,35,28,62,8316
6.6599464,359.19504,345.5158,55,4.18,556.06793,2.754,-1.107,0.1514,2.973,8316,35,28,62,8316
6.32427,359.16922,345.68317,56,3.865,490.9462,2.137,-0.656,0.2517,2.25,8316,35,28,62,8316
6.4266615,360.01666,346.22134,57,3.422,461.9753,5.41,-3.002,-0.1384,6.19,8316,35,28,62,8316
6.4868565,360.1784,346.57272,58,4.004,496.27567,6.883,-3.174,-0.3708,7.586,8316,35,28,62,8316
6.9213243,360.2659,346.44995,59,3.787,412.83765,3.697,-1.557,-0.4233,4.03,8316,35,28,62,8316
6.6455455,360.62775,345.97507,60,4.273,499.92194,4.043,-0.728,0.2413,4.117,8316,35,28,62,8316
6.7681365,360.79868,346.99786,61,3.207,404.03522,4.754,-0.8037,-0.3918,4.836,8316,35,28,62,8316
6.3673615,361.91266,345.54156,62,3.62,528.50494,8.55,-2.03,0.088,8.79,8316,35,28,62,8316
0.0,100.52982,498.55585,36,2.463,34.47527,-5.895,1.594,0.08264,6.105,8469,36,28,67,8469
0.0,95.46746,501.49298,38,0.9854,3.9420319,-8.55,-0.8784,0.09436,8.59,8469,36,28,67,8469
3.3929253,94.17198,503.84753,40,3.395,689.13586,3.248,-0.2415,0.573,3.307,8469,36,28,67,8469
3.6293929,96.371346,498.1949,41,2.803,552.04205,4.8,-0.3137,0.03345,4.81,8469,36,28,67,8469
3.9100482,97.2223,493.6153,42,3.852,658.46826,2.766,-0.01607,-0.08606,2.768,8469,36,28,67,8469
4.2940707,98.100296,489.97543,43,3.012,629.4263,6.277,-0.561,0.1637,6.305,8469,36,28,67,8469
4.2741156,97.54545,490.5648,44,3.84,725.6823,5.27,-1.144,2.0,5.75,8469,36,28,67,8469
4.607527,96.82427,491.27982,45,4.42,605.8089,5.594,-1.136,0.3262,5.72,8469,36,28,67,8469
4.2248898,95.884186,491.25974,46,3.885,726.52185,7.438,-0.9795,-0.226,7.508,8469,36,28,67,8469
3.9560997,96.027435,492.0087,47,3.7,647.28815,5.32,-2.516,0.1462,5.887,8469,36,28,67,8469
4.219302,96.28995,491.56155,48,4.105,779.8063,7.043,-1.648,-0.1504,7.234,8469,36,28,67,8469
3.762559,96.27644,491.22617,49,2.959,553.3826,7.473,-1.484,-0.7964,7.66,8469,36,28,67,8469
3.897331,96.52224,490.80548,50,3.748,745.7587,8.67,-1.365,-0.0523,8.78,8469,36,28,67,8469
4.483945,97.057106,490.4188,51,3.766,753.0355,8.15,-0.66,0.05676,8.17,8469,36,28,67,8469
3.975144,97.030556,489.9311,52,3.174,666.51654,9.266,-1.955,0.303,9.48,8469,36,28,67,8469
3.8566892,97.13069,489.9913,53,3.553,803.05096,9.41,-0.7363,0.04803,9.44,8469,36,28,67,8469
4.1162095,97.08881,489.5831,54,3.664,710.751,9.86,-1.912,0.0334,10.05,8469,36,28,67,8469
3.899182,95.5347,488.79135,55,3.873,852.161,7.195,-0.991,0.3235,7.27,8469,36,28,67,8469
0.7318248,92.99395,488.3355,56,4.79,512.3275,5.914,2.695,-0.05286,6.5,8469,36,28,67,8469
1.092735,93.70496,488.0463,57,3.152,419.21094,4.055,1.432,-0.9106,4.395,8469,36,28,67,8469
0.91341525,93.42466,487.9779,58,3.852,365.8771,5.273,1.005,-0.09985,5.37,8469,36,28,67,8469
1.7911469,91.40196,485.621,59,3.695,971.98206,7.33,1.997,0.05963,7.594,8469,36,28,67,8469
2.5079153,92.73522,479.69525,60,3.729,518.3896,10.44,2.088,-0.517,10.66,8469,36,28,67,8469
6.923348,110.60247,459.10474,63,3.334,400.1692,3.178,-2.383,-0.1482,3.975,8469,36,28,67,8469
6.9729877,112.380745,454.8399,64,4.176,475.84125,-0.4255,-0.8154,-0.838,1.244,8469,36,28,67,8469
7.215362,113.997,450.8686,65,3.719,412.8648,4.55,-0.9536,-0.4604,4.67,8469,36,28,67,8469
6.9080267,113.91095,448.74875,66,4.938,533.2031,6.16,-1.666,-0.2559,6.387,8469,36,28,67,8469
6.8144383,114.55558,447.32816,67,4.086,539.2704,5.105,-3.947,0.3276,6.46,8469,36,28,67,8469
0.92799276,367.2671,98.76053,37,2.998,515.52356,8.01,3.113,0.8325,8.63,8499,37,28,65,8499
0.18736511,365.52698,93.448494,38,2.457,95.808586,0.03204,2.908,0.593,2.969,8499,37,28,65,8499
2.3144,362.4594,90.577446,39,3.232,546.17334,7.38,1.17,0.3018,7.477,8499,37,28,65,8499
2.3544414,362.9091,91.0784,40,3.55,728.0553,8.71,1.083,-0.014496,8.78,8499,37,28,65,8499
2.1441483,362.33615,90.12691,41,3.68,629.29987,9.195,0.8364,0.6553,9.26,8499,37,28,65,8499
2.3113282,362.35947,89.50689,42,3.926,612.3085,6.24,1.321,-0.3562,6.387,8499,37,28,65,8499
2.070932,362.53638,88.896614,43,3.719,646.927,7.246,1.624,-0.4167,7.438,8499,37,28,65,8499
2.0683486,363.25296,87.67101,44,4.227,663.7662,6.336,1.509,-0.4966,6.535,8499,37,28,65,8499
2.4067485,362.0602,87.569084,45,3.916,681.3688,5.79,-0.1713,-0.3035,5.797,8499,37,28,65,8499
2.104907,360.7617,87.432274,46,4.582,687.37744,6.61,1.368,-0.1247,6.75,8499,37,28,65,8499
2.4492357,364.53293,82.308044,47,4.11,685.99115,6.547,2.244,0.02037,6.92,8499,37,28,65,8499
2.2495039,368.74426,77.155754,48,4.332,740.89417,6.7,0.7104,0.3608,6.746,8499,37,28,65,8499
2.4194527,373.45605,70.06642,49,5.316,1674.5475,8.74,0.955,0.8154,8.836,8499,37,28,65,8499
2.750887,375.22845,66.78097,50,4.484,1354.7211,9.2,-0.776,0.3503,9.24,8499,37,28,65,8499
3.2002707,379.48715,60.066303,51,3.771,652.51404,5.086,-0.1271,0.2339,5.094,8499,37,28,65,8499
3.1807766,383.26175,54.959892,52,3.688,638.039,1.9,-1.236,-0.306,2.287,8499,37,28,65,8499
3.1224155,385.6607,49.220764,53,3.988,670.0746,6.832,0.676,0.0388,6.867,8499,37,28,65,8499
3.3000443,386.24133,48.47092,54,3.396,614.90906,6.62,-0.767,0.1763,6.668,8499,37,28,65,8499
3.2828352,386.289,47.456825,55,4.266,793.2612,8.0,-0.846,0.1254,8.04,8499,37,28,65,8499
3.3740873,386.78058,47.87152,56,3.803,737.6015,5.074,-1.4,0.0629,5.266,8499,37,28,65,8499
3.9118803,386.81088,47.755905,57,3.232,711.34,6.156,-1.526,0.7007,6.383,8499,37,28,65,8499
0.0,384.61322,47.91528,58,1.985,55.589325,-4.48,2.355,-0.2069,5.066,8499,37,28,65,8499
0.29949865,388.12344,34.627743,60,1.294,37.529884,0.7754,-1.233,-0.3484,1.498,8499,37,28,65,8499
3.5351262,393.05298,37.286106,61,3.018,675.8674,3.07,-1.232,-0.0925,3.309,8499,37,28,65,8499
3.9619234,396.36844,32.85038,62,3.668,788.40674,4.273,-0.2031,0.4092,4.3,8499,37,28,65,8499
3.763393,402.7671,29.04067,63,2.398,633.2885,5.035,0.0354,0.5195,5.062,8499,37,28,65,8499
0.0,413.836,32.826767,64,2.36,54.250206,-9.76,-1.689,0.7153,9.93,8499,37,28,65,8499
0.0,421.60962,39.361473,65,4.26,85.26802,-7.953,-0.4353,-0.04257,7.965,8499,37,28,65,8499
6.7101774,325.4156,503.99646,40,3.586,494.8574,3.82,-0.0903,-0.14,3.824,9026,40,28,75,9026
3.46524,331.24695,501.99475,41,2.92,589.7919,4.926,-0.04742,0.3525,4.938,9026,40,28,75,9026
5.8083305,329.20932,507.73663,44,4.19,670.93256,10.875,-3.75,0.446,11.51,9026,40,28,75,9026
3.7821696,329.27014,503.6071,47,3.018,624.60547,2.996,0.1169,-0.3127,3.016,9026,40,28,75,9026
3.8757603,329.85944,504.90378,48,2.906,651.0592,5.61,0.853,0.2983,5.684,9026,40,28,75,9026
3.4768121,330.10004,503.79776,49,3.346,645.6877,5.94,-1.425,0.248,6.117,9026,40,28,75,9026
3.7317073,329.68002,504.11328,50,3.207,612.37805,4.848,0.05563,-0.1627,4.85,9026,40,28,75,9026
3.6675603,330.69293,504.68033,51,3.527,807.7616,6.133,-0.413,0.294,6.152,9026,40,28,75,9026
3.642333,331.41156,504.80188,52,3.467,655.3354,3.73,0.2454,0.593,3.785,9026,40,28,75,9026
3.7509418,331.37723,504.8857,53,3.129,675.9542,5.4,-0.0637,0.1603,5.402,9026,40,28,75,9026
2.7102954,330.40768,503.7962,54,3.453,832.1482,3.71,-0.9966,-0.3936,3.863,9026,40,28,75,9026
3.809339,331.5771,505.58765,55,2.904,583.74194,2.982,0.2527,0.03842,2.994,9026,40,28,75,9026
3.9498012,331.93765,505.7532,56,3.793,770.08026,4.082,0.614,0.03033,4.125,9026,40,28,75,9026
