z,y,x,t,intensity_raw,total_intensity,feature_0,feature_1,feature_2,norm,particle,t_0,track_length,t_end,track_id
7.124798,499.2891,59.888557,34,8.336,866.99756,-2.326,-3.162,0.408,3.945,693,12,44,60,693
4.8736386,489.12152,38.57541,36,10.73,1576.5656,1.766,-2.992,-0.316,3.488,693,12,44,60,693
4.9519553,487.61722,28.060349,37,9.49,1480.9257,3.527,-1.46,-0.06976,3.818,693,12,44,60,693
5.106114,490.73575,22.750237,38,9.37,1601.4623,0.5483,-1.273,-0.4856,1.469,693,12,44,60,693
4.8842883,494.5565,16.29661,39,10.04,1756.5701,-2.402,-3.049,0.7583,3.955,693,12,44,60,693
5.1993012,498.37735,10.935877,40,9.195,1747.0986,5.33,-1.465,0.3147,5.535,693,12,44,60,693
5.037384,501.48773,5.64093,41,9.39,1624.305,-1.897,1.212,1.212,2.557,693,12,44,60,693
4.682525,496.68613,2.9576328,42,9.84,1378.5973,4.523,-1.229,0.5728,4.723,693,12,44,60,693
4.7589517,495.36624,3.50739,43,9.29,1551.3163,-1.036,-2.418,-0.1694,2.637,693,12,44,60,693
4.6931667,494.7216,3.305425,44,9.43,1546.2006,-3.559,-1.471,-0.0553,3.852,693,12,44,60,693
4.90406,494.57617,2.9525585,45,9.7,1465.3778,-2.02,-1.607,0.1075,2.584,693,12,44,60,693
4.805147,494.09018,2.8848853,46,10.11,1495.7456,-2.25,-1.133,0.1095,2.521,693,12,44,60,693
4.6878924,494.92075,3.154775,47,8.98,1508.1587,-2.408,2.129,0.141,3.217,693,12,44,60,693
4.5778027,494.7768,3.25966,48,9.09,1537.4781,-3.447,1.731,0.7793,3.936,693,12,44,60,693
4.8035145,494.06305,4.0392475,49,8.74,1476.9904,-4.965,-0.2837,0.1753,4.977,693,12,44,60,693
4.6523466,493.60175,3.937707,50,9.46,1655.6453,-2.854,-0.509,0.612,2.963,693,12,44,60,693
4.6413093,493.3218,3.7442453,51,9.77,1632.1652,-0.752,-0.6743,0.832,1.309,693,12,44,60,693
4.541038,492.64136,4.176936,52,8.66,1618.9534,-0.5337,0.292,0.08026,0.614,693,12,44,60,693
4.6772766,492.77237,3.8286655,53,9.336,1615.3822,-0.34,0.69,0.752,1.076,693,12,44,60,693
4.627391,493.0316,3.4484043,54,8.914,1657.8334,-1.791,-0.5317,0.3809,1.906,693,12,44,60,693
4.9556727,492.4013,3.492394,55,9.15,1454.045,0.4473,-0.4941,0.3088,0.7344,693,12,44,60,693
4.766198,492.825,2.7279267,56,11.266,1610.8019,4.555,-0.2983,-0.238,4.574,693,12,44,60,693
4.776488,492.778,3.4091516,57,10.48,1644.3256,4.816,0.1411,-0.278,4.83,693,12,44,60,693
4.8017125,493.25693,3.2893078,58,9.13,1516.1449,3.51,-0.6396,0.3708,3.588,693,12,44,60,693
4.77042,492.26974,2.7533908,59,10.38,1453.9795,5.73,-1.598,-0.4868,5.973,693,12,44,60,693
4.6425796,491.705,3.2686532,60,10.52,1526.3734,5.293,0.9453,0.502,5.4,693,12,44,60,693
7.3684015,1.4898392,411.08096,12,10.54,695.354,0.09296,-4.81,-2.021,5.22,694,12,12,25,694
7.284811,2.050763,406.42477,13,8.85,717.0884,-2.693,4.547,-0.4148,5.3,694,12,12,25,694
7.2169666,2.1796107,405.5303,14,9.84,777.80615,-1.344,-4.41,0.6436,4.656,694,12,12,25,694
7.235634,1.1018351,405.92566,15,9.68,667.9953,-3.86,-4.06,0.03934,5.6,694,12,12,25,694
7.200124,1.2227759,406.37213,16,8.94,670.1766,-1.808,-4.254,-0.3044,4.633,694,12,12,25,694
7.221769,1.1218197,406.7637,17,9.35,616.9919,-1.432,6.09,-0.802,6.31,694,12,12,25,694
7.3140755,1.171444,406.02396,18,9.06,589.0078,-2.572,-4.71,0.3516,5.38,694,12,12,25,694
7.2834396,1.4371383,406.40796,19,9.1,627.94824,-3.625,-3.955,-0.2559,5.37,694,12,12,25,694
7.3099833,1.9791747,406.7073,20,8.11,664.89514,-3.148,5.54,-0.7173,6.41,694,12,12,25,694
7.389259,1.4456332,406.60013,21,9.85,680.0,-3.566,-4.77,0.4597,5.973,694,12,12,25,694
7.277253,1.1722758,406.9096,22,8.51,604.1568,-2.04,-5.688,-0.3467,6.05,694,12,12,25,694
0.0,0.0,402.42062,25,3.984,15.938271,-31.27,4.055,-0.843,31.53,694,12,12,25,694
6.405544,52.22329,321.7224,12,9.664,1363.0508,3.727,-2.959,-0.7734,4.82,695,12,14,25,695
6.449425,52.167454,321.29474,13,9.42,1422.7452,1.756,3.219,-0.2927,3.678,695,12,14,25,695
6.489501,55.88191,316.12216,14,9.29,1384.0581,-0.458,-1.902,0.07196,1.958,695,12,14,25,695
6.0543704,59.258118,311.03003,15,10.45,1599.8539,2.125,-2.438,-0.1414,3.236,695,12,14,25,695
6.0557017,63.506516,306.69785,16,9.57,1588.1038,6.72,-3.297,-0.3525,7.492,695,12,14,25,695
6.174367,68.24489,302.91962,17,9.54,1478.9932,0.7974,3.69,-0.082,3.775,695,12,14,25,695
6.3425946,71.076324,300.06644,18,9.79,1506.9626,0.264,-3.46,0.3054,3.484,695,12,14,25,695
6.3630395,74.25764,298.18536,19,10.3,1555.2887,4.73,-1.676,0.4753,5.04,695,12,14,25,695
6.2768803,78.26142,296.6118,20,10.35,1635.8318,-3.465,3.543,0.236,4.96,695,12,14,25,695
6.3614182,78.230545,296.9438,21,9.75,1520.9257,-2.69,-2.77,-0.3877,3.88,695,12,14,25,695
6.4077535,77.64873,296.5724,22,10.21,1521.1385,-2.562,-1.543,-0.303,3.006,695,12,14,25,695
6.3463507,77.61123,295.64883,23,11.08,1606.2008,-2.18,-2.02,-0.699,3.053,695,12,14,25,695
6.2126126,78.164764,295.50604,24,9.54,1459.382,-3.854,-2.148,-0.2825,4.42,695,12,14,25,695
6.328827,78.15172,295.05438,25,9.914,1586.4547,-4.254,3.596,0.05408,5.57,695,12,14,25,695
0.87144125,190.38826,432.39334,12,7.39,857.4575,-3.91,1.649,0.2883,4.254,696,12,41,56,696
0.7969319,190.68202,432.71124,13,8.55,837.5769,-4.773,-1.443,-0.2622,4.992,696,12,41,56,696
0.7855913,190.69185,432.5145,14,8.24,799.5818,-5.645,1.177,0.3506,5.777,696,12,41,56,696
0.7427569,191.24562,432.0463,15,8.31,839.39215,-4.14,1.278,0.6055,4.375,696,12,41,56,696
0.9940679,195.75523,428.93884,16,6.527,711.69006,-3.238,3.775,-0.4658,4.996,696,12,41,56,696
0.62751186,200.37498,425.714,17,9.766,683.4395,2.053,-4.14,-0.97,4.723,696,12,41,56,696
0.6014568,204.7654,421.9343,18,8.53,631.5444,-2.906,3.412,-0.2224,4.49,696,12,41,56,696
0.7520948,209.55252,418.61224,19,6.76,635.71765,0.473,2.541,0.3657,2.61,696,12,41,56,696
0.75080866,213.40587,415.64755,20,8.83,750.1424,-2.191,-5.605,-0.3674,6.027,696,12,41,56,696
0.6363346,213.87129,416.48962,21,11.02,815.837,-2.879,3.531,0.5605,4.59,696,12,41,56,696
0.66629624,214.99821,417.10538,22,8.07,677.72064,-3.07,2.29,0.3645,3.848,696,12,41,56,696
0.74281555,215.0091,417.12436,23,6.633,689.84546,-6.027,1.245,-0.5215,6.18,696,12,41,56,696
0.6734461,214.84767,417.61176,24,7.93,737.3511,-5.094,1.62,0.3547,5.36,696,12,41,56,696
0.6681339,214.39374,417.07303,25,7.008,651.5994,-5.42,-1.713,0.631,5.72,696,12,41,56,696
0.73966664,214.8533,417.44397,26,6.953,730.1658,-6.066,-2.486,-0.9526,6.625,696,12,41,56,696
0.8717166,215.06175,417.31778,27,7.88,819.4209,-4.246,0.8193,0.2988,4.336,696,12,41,56,696
0.86710364,214.43053,416.5241,28,6.63,755.8547,-6.1,1.44,0.2646,6.273,696,12,41,56,696
0.84966666,215.4979,417.08032,29,7.434,825.22034,-1.435,2.73,0.1895,3.092,696,12,41,56,696
0.88037914,214.84132,416.81985,30,7.254,761.5562,-7.594,0.94,0.4878,7.668,696,12,41,56,696
0.79182804,213.54927,417.54724,31,6.867,721.23096,-6.17,2.736,0.0415,6.754,696,12,41,56,696
0.5397254,213.66824,416.9054,32,6.137,546.07117,-5.453,3.29,0.589,6.395,696,12,41,56,696
0.46043652,213.80626,416.8308,33,6.15,491.7399,-6.73,3.611,-0.7344,7.67,696,12,41,56,696
0.5848948,213.42586,416.97263,34,5.367,472.29205,-4.645,2.95,-0.3564,5.516,696,12,41,56,696
0.68340826,213.68114,416.88135,35,6.723,651.9181,-4.945,3.945,-0.0848,6.324,696,12,41,56,696
0.4609906,212.03055,416.95312,36,6.32,518.3982,-1.152,2.867,-0.5186,3.133,696,12,41,56,696
0.5359719,213.38416,416.85107,37,5.805,528.3318,-3.686,3.084,0.1329,4.81,696,12,41,56,696
0.628999,212.44373,416.823,38,7.86,675.95874,0.06946,3.291,0.6265,3.352,696,12,41,56,696
2.0458157,218.29561,388.43686,43,10.09,1624.6418,6.844,2.936,0.3513,7.457,696,12,41,56,696
2.0126593,218.63094,387.672,44,10.04,1596.076,4.758,3.549,0.2427,5.94,696,12,41,56,696
2.142549,218.90956,385.96805,45,11.33,1541.0444,11.6,2.371,-0.2734,11.85,696,12,41,56,696
2.309414,219.40863,386.9056,46,10.36,1657.6748,10.164,3.54,-0.616,10.78,696,12,41,56,696
2.2155406,220.9324,379.55994,47,11.16,1573.3136,5.695,-3.84,0.563,6.89,696,12,41,56,696
2.081648,223.17221,373.93707,48,10.11,1466.2023,1.512,-1.296,0.689,2.107,696,12,41,56,696
1.9456425,225.30812,369.0923,49,11.78,1519.9834,6.89,2.959,-0.767,7.54,696,12,41,56,696
1.8348991,224.49492,369.5303,50,10.51,1502.2075,5.668,2.846,-0.09393,6.344,696,12,41,56,696
1.9635402,224.45761,369.6853,51,11.34,1621.6971,6.266,3.338,-0.6094,7.125,696,12,41,56,696
2.0890248,224.97856,369.3667,52,10.37,1720.5061,2.307,-2.145,0.3145,3.166,696,12,41,56,696
2.2171466,224.18623,368.6531,53,10.375,1722.8914,2.973,-1.875,0.11206,3.518,696,12,41,56,696
2.1255753,223.48497,367.05658,54,10.93,1748.5957,-1.289,0.5093,0.02762,1.387,696,12,41,56,696
2.010004,223.08995,366.15445,55,9.57,1684.1879,-3.963,0.986,-0.10706,4.086,696,12,41,56,696
1.9669927,222.97874,366.21863,56,9.52,1590.2119,-5.01,1.108,0.6333,5.17,696,12,41,56,696
6.579698,190.57904,84.742386,12,10.016,1362.0472,-3.361,-2.025,-0.09235,3.926,697,12,4,15,697
6.5421243,191.83627,84.70205,13,9.63,1473.6738,0.9873,2.443,-0.5327,2.69,697,12,4,15,697
6.493254,192.335,84.65558,14,8.96,1380.3662,2.143,-2.42,0.3054,3.246,697,12,4,15,697
6.492591,192.47589,84.16984,15,9.74,1422.2478,2.914,-1.941,-0.077,3.504,697,12,4,15,697
6.7833686,224.86314,156.25972,12,10.625,1296.0109,2.275,-1.66,-0.3855,2.842,698,12,22,33,698
6.8028026,224.80843,155.77892,13,9.54,1183.2764,0.1037,2.53,-0.472,2.576,698,12,22,33,698
6.9347734,228.37752,150.43033,14,10.43,1126.5869,-3.021,-2.268,-0.4382,3.805,698,12,22,33,698
6.6702824,230.40355,145.62509,15,10.11,1233.0881,-0.684,-1.183,-0.849,1.608,698,12,22,33,698
6.5086284,230.66664,141.39682,16,10.19,1334.3014,-2.695,-1.386,0.813,3.139,698,12,22,33,698
6.2994065,229.93155,137.2629,17,10.79,1608.1062,-2.7,1.239,-0.006653,2.97,698,12,22,33,698
5.632446,228.96808,134.55061,18,10.27,1623.3605,-1.232,-0.322,-1.08,1.67,698,12,22,33,698
4.5133557,228.23006,131.55331,19,8.6,1461.8003,0.5723,0.668,-0.9785,1.315,698,12,22,33,698
3.6142395,227.68916,130.67427,20,8.46,1606.8933,1.782,0.0527,0.4204,1.832,698,12,22,33,698
2.882914,228.31464,129.6183,21,9.74,1626.7188,2.94,1.302,-1.318,3.475,698,12,22,33,698
1.7996187,228.48665,128.58823,22,9.8,1479.6515,1.553,2.537,0.278,2.986,698,12,22,33,698
1.0675725,228.65239,127.71724,23,10.72,1243.2522,-2.719,2.266,-1.34,3.785,698,12,22,33,698
0.6004963,228.2711,126.79723,24,7.29,626.8245,-6.457,3.16,-0.509,7.207,698,12,22,33,698
0.6449653,228.72038,128.05478,25,6.83,641.71045,-3.898,-4.14,-0.776,5.74,698,12,22,33,698
0.6732888,229.4785,127.64689,26,7.37,700.20624,-5.91,-3.271,0.10333,6.754,698,12,22,33,698
0.63438255,229.23503,127.17878,27,7.29,692.55927,-4.895,3.832,0.06226,6.215,698,12,22,33,698
0.5617077,229.05531,127.316734,28,7.75,619.89484,-4.938,2.996,-0.3735,5.785,698,12,22,33,698
0.7431564,228.6368,126.73376,29,7.016,575.241,-5.363,3.168,-0.1831,6.234,698,12,22,33,698
0.6224442,228.07303,126.15814,30,6.99,629.0819,-5.746,3.283,-0.3413,6.63,698,12,22,33,698
0.53339213,227.81065,125.47751,31,6.65,571.89154,-6.465,3.248,0.2654,7.24,698,12,22,33,698
0.5047482,228.11954,125.13918,32,6.96,563.75366,-5.355,4.047,-0.7417,6.754,698,12,22,33,698
0.5621555,228.03612,124.621544,33,6.566,558.30347,-3.492,4.105,0.4185,5.406,698,12,22,33,698
7.365151,237.51666,79.05735,12,8.12,697.899,-7.934,-3.107,-0.03607,8.52,699,12,62,79,699
4.7037745,252.94911,94.30313,13,10.14,1612.2068,3.0,-0.1954,1.161,3.223,699,12,62,79,699
3.6882474,268.46155,80.09454,18,8.15,1580.2273,1.197,-0.2133,-0.4316,1.291,699,12,62,79,699
3.6669977,271.23026,77.18615,19,8.586,1648.4047,-0.4966,-0.986,-0.4146,1.18,699,12,62,79,699
3.7057838,270.8729,76.49484,20,8.22,1602.2252,-1.259,1.335,0.5527,1.916,699,12,62,79,699
3.7960618,269.9842,75.378654,21,7.89,1523.2585,-0.847,0.02547,-1.216,1.482,699,12,62,79,699
3.7792675,270.34756,75.8724,22,7.8,1521.0767,-2.639,0.2554,-0.724,2.748,699,12,62,79,699
3.8821259,269.81714,76.24537,23,7.758,1566.7473,-1.403,0.5347,1.272,1.969,699,12,62,79,699
3.903605,269.80405,75.869484,24,8.1,1636.9557,-0.3767,0.534,-1.151,1.323,699,12,62,79,699
3.9964626,271.03287,69.4885,25,8.26,1626.057,-0.3447,0.991,0.9126,1.391,699,12,62,79,699
3.3599887,273.0559,63.84489,26,7.773,1492.4774,1.752,1.524,0.673,2.418,699,12,62,79,699
3.1408634,273.42688,58.2488,27,8.27,1514.2944,3.373,-0.1862,0.09106,3.379,699,12,62,79,699
2.6176524,274.25485,53.156563,28,8.82,1614.4817,3.418,1.061,-0.0764,3.58,699,12,62,79,699
2.4912815,274.16708,49.265236,29,8.53,1544.0198,2.256,-0.010574,0.798,2.393,699,12,62,79,699
2.6698499,274.33405,45.455345,30,9.06,1703.5299,4.51,0.843,-0.73,4.65,699,12,62,79,699
2.6320431,272.3623,42.10982,31,9.75,1530.9412,5.867,0.6177,0.218,5.906,699,12,62,79,699
3.01173,270.54666,39.201073,32,10.195,1509.2582,2.854,-1.154,1.157,3.287,699,12,62,79,699
3.110763,270.64612,39.360332,33,10.36,1595.3087,0.443,-0.9985,-0.6113,1.252,699,12,62,79,699
3.2259138,269.16513,39.682865,34,9.93,1509.8414,5.16,-0.7446,-0.4841,5.24,699,12,62,79,699
3.401104,268.96103,39.83559,35,9.3,1542.8774,5.246,-0.932,0.446,5.348,699,12,62,79,699
3.603789,268.0885,39.307056,36,8.7,1575.2964,5.14,-2.848,-0.03888,5.875,699,12,62,79,699
3.843787,268.41382,39.94804,37,10.52,1736.6141,3.412,-1.206,-0.07263,3.62,699,12,62,79,699
3.7436967,267.49387,39.943047,38,9.36,1694.3629,0.6606,-0.5234,-0.1307,0.853,699,12,62,79,699
3.800835,267.44122,39.0664,39,9.1,1546.623,-1.914,-1.644,0.5938,2.592,699,12,62,79,699
3.82511,267.88147,38.734245,40,8.31,1512.2765,-2.266,-0.6304,-0.822,2.492,699,12,62,79,699
4.1472735,266.54868,38.40203,41,8.68,1527.6962,-2.51,1.61,0.673,3.057,699,12,62,79,699
4.304907,265.98657,38.34858,42,9.336,1718.2366,-2.648,-1.824,0.494,3.254,699,12,62,79,699
4.525853,265.47922,38.623684,43,9.3,1590.4122,-2.621,-1.874,-0.3796,3.244,699,12,62,79,699
4.714039,265.59915,38.41796,44,9.62,1644.7853,-2.217,-2.057,-0.257,3.033,699,12,62,79,699
4.528906,264.89755,38.49126,45,9.37,1779.2838,-3.584,-1.831,0.2727,4.035,699,12,62,79,699
4.3659916,265.57288,38.664013,46,8.82,1676.0808,-3.783,-1.227,0.4158,3.998,699,12,62,79,699
4.5679717,266.44748,37.686363,47,8.94,1545.9463,-0.3613,0.3298,0.204,0.5303,699,12,62,79,699
4.5980043,266.06985,38.219883,48,8.766,1551.1158,-1.382,1.251,0.5625,1.947,699,12,62,79,699
4.892838,266.62064,38.103416,49,8.65,1426.3594,-0.3447,-1.545,1.001,1.873,699,12,62,79,699
4.7721176,265.7221,37.39023,50,9.125,1559.8359,0.38,-1.15,0.5425,1.327,699,12,62,79,699
4.759716,264.64044,36.546906,51,9.15,1610.1665,0.5396,-0.4902,0.8564,1.125,699,12,62,79,699
4.785683,265.804,36.473618,52,8.77,1579.2727,1.819,0.8906,0.2241,2.037,699,12,62,79,699
4.7356167,266.05432,36.48522,53,9.3,1580.941,1.528,0.982,-0.09094,1.819,699,12,62,79,699
4.612732,266.37387,36.5717,54,8.79,1590.584,3.062,0.2081,0.3718,3.092,699,12,62,79,699
4.6565204,267.20856,35.75764,55,8.586,1501.9985,0.02846,-0.1421,0.1672,0.2212,699,12,62,79,699
4.799272,267.5273,34.518394,56,9.12,1559.4034,2.055,-0.4993,-0.10425,2.117,699,12,62,79,699
4.945853,267.4375,35.65982,57,9.52,1590.9153,-0.401,-0.4788,-0.3115,0.6978,699,12,62,79,699
3.9163005,272.9732,35.262833,60,8.65,1522.2234,-1.161,1.1455,0.1582,1.639,699,12,62,79,699
3.9272785,273.33536,35.26208,61,9.21,1713.191,0.1812,-0.284,-0.1454,0.3667,699,12,62,79,699
4.1271353,272.52283,35.958313,62,9.18,1661.6675,-0.756,-0.7983,-0.451,1.188,699,12,62,79,699
4.0812774,272.11957,34.35059,63,8.47,1583.9557,2.123,-0.9893,0.0685,2.342,699,12,62,79,699
3.9711754,272.48416,33.439816,64,8.69,1615.6038,0.02335,-0.3618,-0.4792,0.601,699,12,62,79,699
3.788117,272.05322,33.529385,65,8.24,1763.4097,-1.28,-1.164,0.2854,1.754,699,12,62,79,699
3.8602722,271.94168,33.18835,66,8.47,1625.6538,-1.034,1.853,0.0763,2.123,699,12,62,79,699
3.8858268,271.30438,33.545475,67,8.625,1526.7743,-1.134,-1.789,0.1715,2.125,699,12,62,79,699
3.5575664,271.40747,32.99145,68,8.25,1592.0541,-1.012,-1.574,-0.02234,1.871,699,12,62,79,699
3.4464457,272.29147,32.942375,69,9.62,1769.1805,1.03,-1.737,0.0594,2.02,699,12,62,79,699
3.5594723,272.03894,32.9105,70,8.41,1571.446,0.6025,0.9253,0.4587,1.195,699,12,62,79,699
3.6539447,272.1434,32.724346,71,8.27,1613.7911,-0.3884,-0.577,-0.2686,0.7456,699,12,62,79,699
3.7415938,271.25052,32.780018,72,7.918,1567.6295,-0.3154,-1.52,0.6475,1.682,699,12,62,79,699
3.50292,271.3717,32.722954,73,8.414,1590.1252,0.07776,-1.626,0.771,1.801,699,12,62,79,699
3.614546,271.34174,32.95516,74,8.93,1687.9081,-1.525,-1.386,0.648,2.16,699,12,62,79,699
3.5183964,272.83563,28.754368,75,9.305,1618.4933,-0.08856,0.087,0.3455,0.3672,699,12,62,79,699
3.4219515,272.92755,23.896338,76,8.59,1606.9783,2.635,-2.36,1.299,3.768,699,12,62,79,699
3.4568777,271.93323,18.094442,77,9.59,1410.8528,10.33,-1.748,0.5312,10.49,699,12,62,79,699
7.999967,278.99884,13.999942,78,10.14,10.142858,-15.1,4.29,1.08,15.734,699,12,62,79,699
7.656935,285.68585,6.3795733,79,3.3,26.40586,-13.35,-0.5073,-1.075,13.41,699,12,62,79,699
6.558261,245.73392,265.69528,12,10.164,1402.8595,-1.939,-0.9985,0.2605,2.197,700,12,9,20,700
6.504881,244.69774,266.46796,13,9.484,1308.7827,1.15,1.053,-0.6113,1.675,700,12,9,20,700
6.7457156,245.43329,267.1022,14,9.53,1239.4275,-0.6514,-1.05,-0.1829,1.249,700,12,9,20,700
6.664655,246.28117,266.9087,15,10.42,1302.5496,-0.941,-2.158,-0.654,2.443,700,12,9,20,700
6.5900536,245.78027,266.1092,16,9.52,1247.7188,-0.61,-1.389,0.221,1.533,700,12,9,20,700
6.5229564,246.0262,265.68338,17,10.53,1527.0449,-2.836,2.14,-0.1908,3.559,700,12,9,20,700
6.46852,245.73027,265.99265,18,9.65,1408.5746,-1.581,-1.258,-0.2037,2.031,700,12,9,20,700
6.5951614,245.31865,266.4567,19,10.39,1236.7256,1.685,-2.389,0.113,2.926,700,12,9,20,700
6.4306073,245.69797,265.89648,20,9.23,1273.177,-1.982,2.441,-0.04532,3.145,700,12,9,20,700
3.0683107,335.71194,426.9997,12,9.07,1542.0327,3.13,-0.942,0.05713,3.27,701,12,26,37,701
3.3387716,334.43524,426.02142,13,9.56,1644.4304,0.878,0.834,0.5664,1.337,701,12,26,37,701
3.3176723,335.10043,426.1669,14,9.19,1552.2612,1.419,-1.111,-0.5728,1.892,701,12,26,37,701
3.1775763,334.75565,425.63483,15,9.51,1625.1853,-1.157,-1.033,-0.2825,1.577,701,12,26,37,701
2.9282832,335.46744,425.70035,16,9.164,1511.5531,0.746,-1.759,-0.2537,1.928,701,12,26,37,701
3.0018795,336.2729,424.86835,17,9.22,1594.1737,1.517,0.736,0.1985,1.697,701,12,26,37,701
3.0668259,335.50568,423.8466,18,9.64,1648.2303,0.495,-1.369,0.1642,1.466,701,12,26,37,701
2.8791902,335.48584,425.18347,19,9.805,1628.0182,1.616,-0.4072,0.2856,1.691,701,12,26,37,701
3.2323718,341.1616,422.25687,20,8.36,1596.3818,-3.666,0.756,0.947,3.861,701,12,26,37,701
3.4277484,341.81683,424.0291,21,8.91,1612.6737,-1.207,-0.875,-0.7363,1.663,701,12,26,37,701
3.5630324,341.61972,423.2105,22,9.195,1830.5078,-1.399,0.4817,-0.724,1.647,701,12,26,37,701
3.4732504,341.7209,424.36795,23,8.984,1617.3408,-1.261,-0.636,0.841,1.644,701,12,26,37,701
3.4599276,341.89478,423.6482,24,8.945,1564.8441,-1.356,-1.722,-0.2798,2.209,701,12,26,37,701
3.526109,342.24197,424.42682,25,8.79,1643.4801,-1.557,0.562,0.8525,1.862,701,12,26,37,701
3.620067,341.60703,424.51093,26,8.84,1671.6326,-1.461,0.181,1.237,1.923,701,12,26,37,701
3.4455726,341.11606,424.1091,27,8.44,1637.6304,-1.702,-2.264,0.354,2.855,701,12,26,37,701
3.6041176,341.33203,424.46878,28,8.61,1653.7427,-0.5566,-1.61,0.04675,1.705,701,12,26,37,701
3.2155857,340.44354,423.41965,29,9.96,1673.9015,2.121,-1.992,0.7124,2.996,701,12,26,37,701
2.8869257,343.44003,417.44696,30,9.12,1658.8474,2.686,-0.4229,-0.0422,2.719,701,12,26,37,701
2.7813406,347.34665,411.66907,31,9.45,1739.7035,1.923,1.309,0.302,2.346,701,12,26,37,701
2.7237737,349.4071,406.4454,32,9.1,1701.2644,-1.912,-0.3174,1.02,2.19,701,12,26,37,701
2.491782,351.41092,401.0617,33,8.28,1565.401,0.2651,1.17,-0.9805,1.55,701,12,26,37,701
2.2513883,353.42615,394.91144,34,10.1,1666.3444,5.043,3.31,-0.00699,6.035,701,12,26,37,701
1.9312344,356.12646,389.37766,35,13.61,3333.5952,5.69,3.102,-0.2744,6.49,701,12,26,37,701
1.7644801,357.66183,386.99225,36,11.14,2819.03,5.008,2.91,0.03091,5.793,701,12,26,37,701
1.1950685,355.83923,388.84454,37,10.15,1237.833,-1.462,3.373,-0.615,3.727,701,12,26,37,701
6.893917,331.09964,200.76234,12,9.16,1062.2893,0.04617,-1.551,-0.313,1.582,702,12,6,17,702
6.9210653,331.6281,200.12366,13,9.625,1049.4827,-0.7993,3.45,-0.4285,3.566,702,12,6,17,702
6.83523,331.12708,199.94203,14,9.58,1168.6793,-0.16,-1.1875,-0.4502,1.28,702,12,6,17,702
6.9004745,330.4847,200.23593,15,9.87,1124.989,2.361,-2.174,-0.11926,3.21,702,12,6,17,702
6.8757463,330.01712,198.99103,16,8.61,1154.054,0.9023,-2.736,0.4268,2.912,702,12,6,17,702
6.8962502,330.19833,199.16817,17,8.55,1068.5833,-0.3708,3.23,-0.4932,3.29,702,12,6,17,702
7.172048,343.89078,288.56717,12,8.81,925.4943,-2.307,-2.63,0.05002,3.498,703,12,17,28,703
7.047081,343.08737,288.63766,13,8.984,997.1795,-3.52,3.36,-0.3997,4.883,703,12,17,28,703
6.923924,343.6836,289.40268,14,9.48,1127.3345,-0.2074,-2.22,-0.04828,2.23,703,12,17,28,703
6.8078675,343.1506,289.96774,15,9.914,1179.8528,-0.296,-3.08,0.05658,3.094,703,12,17,28,703
6.7494726,342.67233,290.61664,16,9.35,1178.7286,-1.741,-1.974,0.351,2.656,703,12,17,28,703
6.744208,343.23706,290.22025,17,10.125,1306.3065,1.631,4.125,-1.046,4.56,703,12,17,28,703
6.651954,344.59406,290.1641,18,9.96,1344.5342,2.8,-1.785,0.7144,3.396,703,12,17,28,703
6.571866,344.90082,290.68637,19,9.836,1338.1816,1.527,-0.1447,-0.136,1.54,703,12,17,28,703
6.552743,347.61658,285.73166,20,9.51,1350.2782,-2.69,2.242,0.704,3.572,703,12,17,28,703
6.597304,350.14343,281.16013,21,9.12,1184.914,-3.475,-2.607,-0.4417,4.367,703,12,17,28,703
6.695873,352.894,278.34964,22,9.734,1343.0364,-3.291,-1.387,-0.9062,3.684,703,12,17,28,703
6.9824915,355.8427,275.42535,23,8.73,1047.5095,-2.293,-0.965,0.00763,2.488,703,12,17,28,703
6.9199147,355.81638,275.17557,24,10.3,1173.7007,0.6333,-0.954,0.089,1.148,703,12,17,28,703
6.7635684,354.6588,273.395,25,9.99,2167.7305,5.867,2.27,-0.3867,6.305,703,12,17,28,703
7.3896456,353.5541,272.23465,26,7.258,544.37823,-1.16,3.232,-0.9653,3.566,703,12,17,28,703
7.2783117,354.1144,272.99402,27,7.242,738.6033,-1.722,0.2961,-1.152,2.094,703,12,17,28,703
7.3685193,358.37164,267.59082,28,6.46,633.06665,-5.816,-3.768,0.8237,6.98,703,12,17,28,703
5.229809,426.52698,146.24255,12,9.14,1571.804,5.047,-0.6064,0.2825,5.09,704,12,20,31,704
5.040304,425.91824,145.24963,13,9.26,1554.7031,1.91,0.6177,0.1865,2.016,704,12,20,31,704
4.8130655,425.67175,144.52174,14,9.875,1659.442,2.02,-1.462,-0.4016,2.525,704,12,20,31,704
5.107966,425.6741,144.1071,15,8.99,1411.7856,1.196,-1.959,0.1122,2.299,704,12,20,31,704
5.182752,425.2148,144.2316,16,8.57,1567.9587,1.024,-1.84,-0.0318,2.105,704,12,20,31,704
4.956221,426.37326,143.83568,17,8.84,1618.02,3.746,1.933,0.0717,4.215,704,12,20,31,704
5.1469417,425.98734,143.41484,18,8.19,1515.0576,1.19,-1.872,-0.1675,2.225,704,12,20,31,704
5.01903,427.2911,141.99448,19,8.78,1492.5981,-2.42,-1.863,-0.1989,3.06,704,12,20,31,704
4.8729625,427.83322,141.36938,20,9.6,1517.6177,0.09705,0.2441,0.3582,0.444,704,12,20,31,704
