z,y,x,t,intensity_raw,total_intensity,feature_0,feature_1,feature_2,norm,particle,t_0,track_length,t_end,track_id
0.0,243.31865,380.52487,50,3.293,29.637758,-8.22,2.371,0.5093,8.57,2273,8,50,97,2273
0.0,240.65524,374.14682,54,5.07,45.618553,-6.71,1.44,-0.4082,6.875,2273,8,50,97,2273
7.999997,243.50868,387.70508,55,3.285,32.85937,-5.6,0.1782,-0.657,5.645,2273,8,50,97,2273
7.999988,267.9996,396.54938,58,5.3,10.6,-6.87,1.723,0.557,7.105,2273,8,50,97,2273
7.9999743,259.99918,401.99872,63,4.914,4.9142857,-7.848,0.5596,-0.1387,7.87,2273,8,50,97,2273
5.346044,252.25505,382.97183,66,3.188,646.949,6.9,-1.636,-0.2189,7.094,2273,8,50,97,2273
4.924374,253.4394,382.46216,67,3.266,587.8173,4.605,-0.757,0.348,4.68,2273,8,50,97,2273
5.0368376,253.44394,382.8348,68,3.338,781.1262,6.49,-1.485,0.6157,6.684,2273,8,50,97,2273
5.6772523,253.07132,382.41968,69,4.23,896.86255,4.62,-0.942,0.3958,4.734,2273,8,50,97,2273
5.211545,253.695,382.7863,70,3.45,562.16956,3.13,-0.772,0.5337,3.268,2273,8,50,97,2273
5.213941,254.16875,382.62164,71,3.1,585.72986,3.59,-1.747,0.298,4.004,2273,8,50,97,2273
5.5642724,254.30783,382.73032,72,3.79,731.15247,3.217,-1.543,-0.1897,3.574,2273,8,50,97,2273
5.211986,254.84213,383.38068,73,2.844,616.95544,3.773,-2.295,-0.2039,4.42,2273,8,50,97,2273
5.25229,254.68954,383.0768,74,2.64,583.78876,4.664,-2.342,0.898,5.297,2273,8,50,97,2273
5.0107727,255.83038,382.58472,75,3.4,731.0333,5.4,-1.783,0.4053,5.7,2273,8,50,97,2273
5.7090964,259.10336,376.9064,76,3.58,665.97797,7.957,-0.9443,-0.677,8.04,2273,8,50,97,2273
5.87098,261.71753,372.02316,77,3.932,691.91284,6.28,-1.501,-0.1277,6.46,2273,8,50,97,2273
6.10703,260.55087,370.66296,78,4.152,685.3719,10.234,-0.6255,-0.7285,10.28,2273,8,50,97,2273
5.963515,260.54028,370.04083,79,3.84,737.3181,9.914,-2.096,0.2089,10.13,2273,8,50,97,2273
6.246071,260.46332,370.39685,80,4.57,735.9719,12.19,-2.113,-0.416,12.375,2273,8,50,97,2273
6.1394696,260.32187,369.8777,81,4.125,622.9959,10.21,-3.156,-0.5366,10.7,2273,8,50,97,2273
5.9270673,260.24594,369.9732,82,3.336,570.60004,9.164,-1.441,-0.7847,9.31,2273,8,50,97,2273
5.876098,260.21616,370.75888,83,3.855,609.0671,10.63,-2.934,-0.517,11.04,2273,8,50,97,2273
5.706564,259.69568,371.57104,84,3.684,604.13934,8.516,-1.453,0.1215,8.64,2273,8,50,97,2273
6.157675,261.00232,371.78278,85,3.291,513.2507,6.402,-1.155,0.1693,6.508,2273,8,50,97,2273
6.299452,260.92972,371.46854,86,4.945,826.02423,12.23,-1.241,-1.3125,12.36,2273,8,50,97,2273
7.999972,260.99908,380.99866,87,1.172,1.1714287,-8.16,4.08,0.6475,9.14,2273,8,50,97,2273
7.999999,260.3947,381.78503,88,3.227,83.88569,-6.48,-0.003902,0.4016,6.492,2273,8,50,97,2273
7.9999924,264.32227,383.35458,90,5.887,17.663464,-4.01,0.388,-0.04004,4.03,2273,8,50,97,2273
0.0,267.2107,380.96686,92,2.592,59.62852,-2.87,2.752,0.5854,4.02,2273,8,50,97,2273
0.0,271.63467,382.77374,96,4.125,24.753426,-4.145,2.162,-0.205,4.68,2273,8,50,97,2273
0.09174754,272.04123,370.11002,97,3.371,40.461544,-3.848,4.844,0.2583,6.19,2273,8,50,97,2273
0.83780044,499.85492,185.48416,8,4.008,488.83252,6.227,3.154,-0.667,7.01,2277,8,4,19,2277
0.0,492.4506,179.99963,13,-0.05713,-0.114284515,-0.07043,2.246,-1.2705,2.582,2277,8,4,19,2277
0.0,489.3703,183.62215,15,3.3,49.52614,-5.688,0.8257,-0.00867,5.746,2277,8,4,19,2277
7.99998,492.99878,180.99954,19,7.23,7.228572,-8.72,-2.508,2.008,9.3,2277,8,4,19,2277
0.0,503.998,199.9992,8,0.2856,0.28571415,-9.85,-1.932,-0.5273,10.055,2278,8,50,66,2278
3.5329506,494.604,199.58939,14,2.826,715.0453,4.875,-0.8745,0.08954,4.953,2278,8,50,66,2278
3.5507112,494.06305,199.64899,15,3.596,776.46735,8.11,-0.5503,0.7417,8.164,2278,8,50,66,2278
3.1011236,495.59665,200.62637,16,3.188,780.92114,10.33,0.2974,0.189,10.336,2278,8,50,66,2278
3.5158398,495.31207,201.49437,17,3.56,730.031,9.63,-1.137,0.01904,9.7,2278,8,50,66,2278
3.6387408,495.82278,200.54317,18,2.98,676.7132,8.484,-1.981,0.501,8.73,2278,8,50,66,2278
3.5699947,495.85068,201.51852,19,2.686,577.2129,6.945,-2.299,0.924,7.375,2278,8,50,66,2278
3.1830812,495.85342,201.53049,20,3.342,678.26294,9.34,-0.517,0.3462,9.37,2278,8,50,66,2278
3.741369,495.99603,201.75917,21,2.646,571.6008,7.1,-1.504,0.6,7.285,2278,8,50,66,2278
3.0216773,496.73975,202.10045,22,2.678,634.56525,7.95,-0.639,0.3845,7.984,2278,8,50,66,2278
3.4615102,495.8724,201.17305,23,3.705,737.32007,6.516,-0.11163,-0.4712,6.535,2278,8,50,66,2278
3.3960238,495.7749,202.36815,24,2.484,558.81836,8.01,-1.006,0.315,8.08,2278,8,50,66,2278
3.6203158,495.686,202.0511,25,3.121,627.15784,7.242,-0.02107,0.22,7.246,2278,8,50,66,2278
3.004831,496.14648,202.15092,26,3.695,694.59906,9.4,-0.4124,0.5874,9.43,2278,8,50,66,2278
3.4325473,495.9534,202.66823,27,3.61,689.3481,7.62,-0.636,0.2428,7.652,2278,8,50,66,2278
3.4916642,495.77762,202.21983,28,3.639,691.3005,8.7,-1.026,-0.2446,8.766,2278,8,50,66,2278
3.3427126,495.5064,202.14589,29,3.17,615.06165,7.484,0.3022,0.1407,7.492,2278,8,50,66,2278
3.6319802,495.8425,202.32951,30,3.834,697.90283,9.75,-1.479,0.1918,9.87,2278,8,50,66,2278
3.4783568,495.23145,203.17297,31,3.715,612.8456,8.88,-1.48,-0.2185,9.01,2278,8,50,66,2278
3.827186,493.63483,203.5956,32,3.416,734.6082,7.47,0.125,-0.1396,7.473,2278,8,50,66,2278
3.690771,493.99634,202.77492,33,3.135,626.9904,4.883,0.2251,0.1836,4.89,2278,8,50,66,2278
4.17421,493.4671,202.51039,34,3.541,655.2468,11.03,0.412,0.3584,11.05,2278,8,50,66,2278
4.1720185,492.64017,203.09114,35,3.256,677.3493,8.79,-0.1946,-0.2318,8.8,2278,8,50,66,2278
4.2795467,492.56796,202.57335,36,3.318,706.6518,10.195,-1.054,0.3599,10.26,2278,8,50,66,2278
3.6494267,493.03503,203.24841,37,2.898,582.55835,7.754,-1.082,-0.05988,7.83,2278,8,50,66,2278
3.4407928,493.0584,202.96393,38,2.908,662.8602,9.55,0.516,0.1624,9.56,2278,8,50,66,2278
3.7028804,492.17078,202.3758,39,2.385,555.64014,10.12,0.7476,0.1792,10.15,2278,8,50,66,2278
3.680425,492.6377,201.76907,40,2.99,672.84064,11.96,-1.358,0.1775,12.04,2278,8,50,66,2278
3.367728,493.0482,200.70563,41,3.5,752.50397,8.984,0.707,-0.079,9.016,2278,8,50,66,2278
2.725451,493.9405,200.76405,42,3.525,881.3964,8.66,0.7334,0.05585,8.69,2278,8,50,66,2278
3.0856485,494.0614,200.12253,43,3.559,715.1222,6.344,1.135,-0.4978,6.465,2278,8,50,66,2278
3.1434486,494.41568,199.91153,44,3.023,641.02795,5.55,-0.2915,0.183,5.562,2278,8,50,66,2278
2.9609258,494.12766,199.78369,45,3.457,667.2554,7.99,1.154,0.1364,8.07,2278,8,50,66,2278
3.9299319,494.74243,201.2312,46,4.04,1518.4802,8.914,-0.9604,0.1862,8.97,2278,8,50,66,2278
4.9847865,497.17267,201.44682,47,3.812,701.38367,12.08,-1.793,0.06113,12.21,2278,8,50,66,2278
4.8888087,499.65515,200.69585,48,3.762,692.30615,11.516,-2.156,-1.002,11.76,2278,8,50,66,2278
4.6055403,502.69467,200.66063,49,3.4,662.89966,7.652,-2.455,0.2456,8.04,2278,8,50,66,2278
4.449269,506.39728,200.69284,50,2.799,604.5845,8.836,-2.107,0.947,9.13,2278,8,50,66,2278
4.2085767,506.44843,201.00531,51,3.139,737.4185,7.387,-0.7104,0.398,7.43,2278,8,50,66,2278
4.576227,506.13153,201.28316,52,3.094,717.8957,7.34,-1.515,-0.3372,7.504,2278,8,50,66,2278
4.018392,506.77103,201.61298,53,2.717,660.26794,6.117,-0.8926,0.3064,6.188,2278,8,50,66,2278
3.9455974,507.7274,201.29723,54,3.5,675.3412,8.61,0.863,0.4438,8.664,2278,8,50,66,2278
3.8294578,507.12158,200.6777,55,4.57,886.64185,9.85,-0.656,-0.09644,9.875,2278,8,50,66,2278
3.7119987,506.87704,200.87662,56,2.799,646.59625,9.83,-2.047,0.4526,10.05,2278,8,50,66,2278
3.8433523,509.78427,197.21056,57,5.05,605.94977,11.44,-1.366,0.3928,11.52,2278,8,50,66,2278
7.699085,510.9997,201.4659,58,3.07,18.42748,-9.59,1.692,0.3164,9.75,2278,8,50,66,2278
7.999985,510.99908,250.45406,61,2.512,5.0238094,-10.48,2.043,0.718,10.695,2278,8,50,66,2278
7.999993,510.99954,248.65732,63,4.215,16.851852,-5.117,-1.378,0.6455,5.34,2278,8,50,66,2278
7.8430967,510.9997,259.03925,64,2.375,14.25,-7.4,2.225,0.26,7.73,2278,8,50,66,2278
7.9999847,510.99902,270.51553,66,0.3333,0.66666794,-3.875,-2.57,0.5835,4.688,2278,8,50,66,2278
7.9999957,480.88046,171.10997,8,3.691,22.149254,-5.246,2.05,-0.2114,5.637,2279,8,21,64,2279
0.0,472.48444,174.42403,10,1.779,7.115944,-8.65,-4.027,-1.138,9.61,2279,8,21,64,2279
4.231526,510.68948,108.507355,16,2.998,32.98344,1.797,4.363,1.066,4.84,2279,8,21,64,2279
3.7960296,510.99994,112.709724,20,2.014,40.277412,0.7886,-0.615,1.607,1.894,2279,8,21,64,2279
6.904485,507.57144,111.65207,21,2.496,317.07367,3.145,-1.078,-0.006638,3.324,2279,8,21,64,2279
7.30572,508.5511,106.81951,22,3.557,291.57544,4.438,-2.795,-0.4473,5.26,2279,8,21,64,2279
7.3347054,508.65463,100.750374,23,3.14,204.1889,1.701,-2.324,-0.5977,2.941,2279,8,21,64,2279
7.999997,504.23456,136.00005,27,-0.765,-7.65123,-7.77,-0.7285,-0.4138,7.812,2279,8,21,64,2279
7.8689356,503.9368,136.09236,30,1.992,47.815125,-3.117,-2.727,-0.3152,4.152,2279,8,21,64,2279
7.335569,510.9998,134.3685,34,0.8706,8.704035,-7.758,-0.1696,0.537,7.777,2279,8,21,64,2279
3.6687057,510.99982,118.11654,35,3.771,33.937828,-4.066,3.445,1.487,5.535,2279,8,21,64,2279
0.0,510.85614,120.90225,40,3.44,34.388344,-7.15,1.626,0.463,7.348,2279,8,21,64,2279
7.9999976,508.95392,122.83331,43,2.648,26.491693,-7.383,-1.944,-1.458,7.773,2279,8,21,64,2279
7.4049954,510.99963,124.4557,44,1.622,8.108696,-9.32,1.228,-0.8667,9.44,2279,8,21,64,2279
7.9999905,510.9994,129.96281,45,3.783,11.346774,-10.87,3.102,0.415,11.31,2279,8,21,64,2279
7.9300046,510.07324,113.19326,49,2.422,41.173923,-1.303,-4.465,-0.03915,4.652,2279,8,21,64,2279
5.707314,510.99973,109.03246,51,2.846,19.926172,-3.746,-0.10596,1.332,3.977,2279,8,21,64,2279
2.2635677,508.25842,113.91413,54,4.125,623.1404,10.54,4.176,-0.1864,11.336,2279,8,21,64,2279
3.5677378,506.71475,112.300285,56,2.852,681.29443,7.55,-0.0489,-0.03546,7.55,2279,8,21,64,2279
0.0,510.99924,111.51257,59,4.82,9.642857,-4.242,0.1359,1.397,4.47,2279,8,21,64,2279
0.19308521,510.9998,125.034325,64,2.346,21.104836,-11.85,3.145,-0.1373,12.266,2279,8,21,64,2279
5.602838,254.47519,402.42075,8,3.77,633.2011,8.18,-2.502,0.1337,8.555,2282,8,14,21,2282
6.502503,249.75148,396.1864,9,4.19,565.8068,7.305,-1.67,-0.4983,7.508,2282,8,14,21,2282
6.601856,249.6711,396.28387,10,3.6,529.0666,7.707,-2.53,-0.1744,8.11,2282,8,14,21,2282
6.324242,249.71432,397.1918,11,3.92,779.9046,5.59,-0.8164,-0.3,5.656,2282,8,14,21,2282
6.190149,250.5392,397.30853,12,4.06,616.65796,5.26,-0.641,-0.01773,5.3,2282,8,14,21,2282
6.09536,249.37503,397.56766,13,3.219,547.18945,4.26,-0.9272,0.159,4.363,2282,8,14,21,2282
6.3949456,249.18446,396.48892,14,3.744,576.7134,5.31,-1.72,-0.0908,5.582,2282,8,14,21,2282
6.5459294,250.03786,396.79974,15,4.414,741.3241,6.38,-1.235,-0.1636,6.5,2282,8,14,21,2282
6.4404287,251.10152,397.09836,16,3.37,549.04584,5.543,-1.649,0.03326,5.78,2282,8,14,21,2282
6.958965,250.25694,397.74957,17,3.623,449.3759,3.291,-2.252,-0.837,4.074,2282,8,14,21,2282
6.355305,250.5374,397.28323,18,3.04,443.80853,4.797,-1.207,0.4963,4.973,2282,8,14,21,2282
6.7203574,250.15515,397.1138,19,3.627,402.6495,3.914,-0.289,-0.109,3.928,2282,8,14,21,2282
6.2121096,250.47868,397.6538,20,3.871,588.47723,9.84,-2.691,0.08777,10.2,2282,8,14,21,2282
6.3161783,249.1378,396.32727,21,4.465,593.5852,8.5,-1.677,-0.6274,8.69,2282,8,14,21,2282
7.9999948,273.602,435.6449,8,2.984,14.92647,-1.865,0.03117,0.448,1.918,2283,8,16,29,2283
4.1210318,275.12427,434.05853,14,3.02,691.36975,8.12,-1.277,0.1423,8.22,2283,8,16,29,2283
3.790122,275.88687,433.6403,15,2.6,647.3088,5.535,-0.2256,0.4832,5.562,2283,8,16,29,2283
3.646713,275.14035,433.09418,16,2.93,694.1252,7.17,-0.6753,0.0629,7.203,2283,8,16,29,2283
4.1480527,275.77917,434.0213,17,2.715,548.286,6.64,0.0785,0.1637,6.645,2283,8,16,29,2283
4.100465,275.75406,434.0442,18,3.076,722.9298,8.08,-0.533,0.434,8.11,2283,8,16,29,2283
3.9617064,275.48587,433.19922,19,2.945,668.5813,5.684,-0.193,1.106,5.793,2283,8,16,29,2283
4.071866,275.3399,433.8973,20,2.861,595.1111,7.543,-0.577,-0.06696,7.566,2283,8,16,29,2283
3.7320628,274.7873,432.4888,21,3.973,802.6063,10.68,-0.3765,0.271,10.69,2283,8,16,29,2283
4.232354,274.294,432.9437,22,3.578,715.7088,8.875,-0.575,-0.4927,8.91,2283,8,16,29,2283
4.0123124,275.0823,432.31665,23,3.41,630.771,7.305,-1.256,-0.01543,7.41,2283,8,16,29,2283
0.0,281.48267,428.0458,24,2.223,22.236198,-1.168,1.284,0.03735,1.736,2283,8,16,29,2283
0.09167407,279.46268,423.48602,26,2.912,78.61358,-5.332,1.88,0.02757,5.652,2283,8,16,29,2283
4.095253,277.5731,427.5129,27,2.611,550.9991,5.316,1.292,0.1362,5.473,2283,8,16,29,2283
4.254102,277.54947,427.6737,28,3.3,742.69275,6.4,0.4314,-0.09644,6.414,2283,8,16,29,2283
0.2073061,273.34753,429.49985,29,3.076,27.682138,-3.188,1.072,0.05127,3.361,2283,8,16,29,2283
7.9999967,179.22499,437.74158,8,1.664,14.979387,-4.523,-0.596,-0.3079,4.574,2284,8,6,15,2284
5.8623624,171.72418,414.491,11,4.46,785.21967,5.09,-0.843,0.2078,5.164,2284,8,6,15,2284
5.884309,172.62323,415.19156,12,3.877,697.9448,6.29,-1.153,-0.617,6.426,2284,8,6,15,2284
5.517047,171.56209,416.32343,13,3.965,662.1445,7.773,-0.8853,0.0982,7.824,2284,8,6,15,2284
5.704636,172.46257,414.6975,14,3.871,568.93585,4.797,-1.633,0.4885,5.09,2284,8,6,15,2284
0.0,167.40587,408.9306,15,3.59,39.489975,-3.143,2.098,-0.3691,3.795,2284,8,6,15,2284
7.999998,203.6199,449.88193,8,1.383,22.125763,-3.664,-0.03873,0.4568,3.691,2285,8,23,36,2285
7.99997,198.99925,434.99838,9,0.1857,0.18571472,-5.22,2.209,-0.3616,5.68,2285,8,23,36,2285
6.398548,209.40218,421.19962,13,3.432,511.40964,5.043,-1.503,0.2452,5.27,2285,8,23,36,2285
6.5536427,212.07245,416.81265,14,3.78,604.784,6.418,-2.291,-0.2151,6.816,2285,8,23,36,2285
6.8678,215.3439,415.575,15,4.11,558.82574,5.32,-2.371,0.02528,5.824,2285,8,23,36,2285
6.582676,218.13322,414.9883,16,4.53,593.53394,4.977,-1.472,-0.4343,5.207,2285,8,23,36,2285
6.453666,220.05055,413.71155,17,4.164,587.2788,4.324,-1.953,-0.1213,4.746,2285,8,23,36,2285
6.258301,222.19809,410.62714,18,4.016,582.24756,4.42,-0.2184,0.05084,4.426,2285,8,23,36,2285
6.566298,226.36108,408.2465,19,3.82,561.6393,7.14,-1.926,-1.073,7.477,2285,8,23,36,2285
6.1994805,230.39151,404.0944,20,4.465,656.1392,2.928,-2.072,-0.257,3.594,2285,8,23,36,2285
6.265509,235.88216,401.796,21,3.455,639.3607,7.44,-1.014,-0.2006,7.51,2285,8,23,36,2285
6.0190616,235.07826,400.76886,22,3.61,729.10034,7.734,-1.7705,0.204,7.934,2285,8,23,36,2285
5.909329,234.48482,402.5192,23,3.914,633.9525,8.32,-0.6733,-0.296,8.35,2285,8,23,36,2285
6.1163597,233.70113,402.349,24,4.04,706.7642,9.29,-2.238,0.00975,9.555,2285,8,23,36,2285
5.824276,234.56914,403.2141,25,3.996,703.3932,8.336,-0.05582,0.04367,8.336,2285,8,23,36,2285
5.8370495,234.63954,404.1367,26,4.1,799.6146,7.39,-1.256,-0.6265,7.523,2285,8,23,36,2285
5.536653,234.93982,403.0963,27,2.902,612.4935,8.74,-1.272,-0.4204,8.84,2285,8,23,36,2285
5.8325043,235.56108,403.73328,28,4.277,804.04803,7.258,-0.5225,-0.3403,7.285,2285,8,23,36,2285
5.653945,235.63638,403.6242,29,4.18,697.8657,7.305,-0.7393,-0.02681,7.34,2285,8,23,36,2285
5.7504888,235.5859,402.56003,30,3.945,595.8422,7.652,-0.6265,-0.1432,7.68,2285,8,23,36,2285
5.907752,233.92578,402.65366,31,4.457,601.4404,7.79,-0.3284,0.0856,7.793,2285,8,23,36,2285
0.0,229.43622,396.39255,33,2.133,36.24975,-1.2295,1.799,-0.939,2.373,2285,8,23,36,2285
0.0,231.81638,401.93222,36,2.736,32.825397,-5.973,-0.8145,0.4385,6.043,2285,8,23,36,2285
7.999996,510.99976,383.43164,8,1.392,11.133759,-5.06,-2.262,-0.253,5.547,2287,8,27,45,2287
5.0603604,510.99982,399.45657,9,1.541,24.658844,-3.19,-0.4395,0.8857,3.34,2287,8,27,45,2287
1.6495486,510.99988,417.6772,10,1.522,24.356354,-8.95,1.31,1.241,9.13,2287,8,27,45,2287
0.0,504.51837,430.2444,11,4.273,29.924564,-3.844,1.456,-0.643,4.16,2287,8,27,45,2287
7.9999905,510.99942,418.87225,13,4.27,12.806452,-6.72,-1.328,0.4915,6.867,2287,8,27,45,2287
7.9999948,510.99966,409.0108,15,3.65,18.249998,-8.56,2.965,0.803,9.09,2287,8,27,45,2287
7.999979,510.99866,380.999,19,7.383,7.380953,-11.9,-1.959,0.0921,12.06,2287,8,27,45,2287
7.9999957,510.99973,383.1259,20,1.597,11.179484,-8.88,1.214,-0.1539,8.97,2287,8,27,45,2287
4.1766324,472.11703,378.32544,24,3.176,838.17224,7.63,-1.7,0.1593,7.816,2287,8,27,45,2287
4.0701303,473.75378,371.76892,25,3.963,919.2804,15.2,-2.475,0.2493,15.41,2287,8,27,45,2287
3.0170186,474.21936,366.28955,26,5.234,1475.8363,14.195,0.9634,-0.09906,14.23,2287,8,27,45,2287
0.99128026,478.015,362.6503,27,5.156,428.103,8.05,1.344,-0.706,8.19,2287,8,27,45,2287
1.5493994,481.80936,357.63696,28,3.758,507.39478,7.887,2.693,-0.3381,8.34,2287,8,27,45,2287
1.6621225,484.65555,353.66898,29,3.943,654.7236,10.266,2.617,-0.1991,10.6,2287,8,27,45,2287
1.7086525,487.04135,348.99197,30,3.69,568.21027,6.64,1.182,0.0586,6.746,2287,8,27,45,2287
1.7105612,489.58347,345.6244,31,4.258,625.97174,8.234,1.463,-1.068,8.43,2287,8,27,45,2287
1.7172068,492.4775,342.9635,32,3.652,642.98425,8.336,0.653,0.1423,8.36,2287,8,27,45,2287
1.6471083,495.63156,341.4932,33,3.715,545.981,6.953,-0.581,0.00992,6.977,2287,8,27,45,2287
1.4936172,498.48337,338.89432,34,4.062,703.0351,12.87,2.43,-0.5957,13.11,2287,8,27,45,2287
2.0663927,497.6092,335.84604,35,4.332,736.29846,7.953,1.137,-0.0797,8.03,2287,8,27,45,2287
1.6622038,498.87466,336.05435,36,4.047,631.16235,10.91,3.07,-0.3167,11.336,2287,8,27,45,2287
1.4790467,498.4401,335.52316,37,3.678,525.8204,9.22,1.025,-0.4153,9.29,2287,8,27,45,2287
1.7452567,498.49084,335.38406,38,4.535,661.94495,11.09,3.0,-0.2942,11.49,2287,8,27,45,2287
1.3262752,497.94525,334.85507,39,4.266,618.5515,6.465,1.972,-0.3984,6.77,2287,8,27,45,2287
7.999993,499.5649,338.5939,40,2.46,9.84058,-6.68,-3.086,0.003746,7.36,2287,8,27,45,2287
7.9999986,498.63452,347.24445,41,2.453,51.523384,-3.889,-0.9927,-0.586,4.055,2287,8,27,45,2287
7.9999976,501.2994,338.62546,45,3.13,40.70936,-4.145,-1.708,0.1597,4.484,2287,8,27,45,2287
4.2426896,495.25006,419.91434,8,2.66,564.0594,5.57,-0.5923,-0.1409,5.6,2288,8,50,63,2288
4.04634,495.92197,419.96948,9,4.01,802.3749,7.14,-0.628,0.01796,7.168,2288,8,50,63,2288
4.681549,496.1029,419.38593,10,3.068,601.5011,5.418,-0.1876,-0.0135,5.42,2288,8,50,63,2288
4.339763,496.32812,418.9011,11,3.203,679.0132,7.195,-0.3162,0.3877,7.215,2288,8,50,63,2288
4.533581,495.5608,419.92728,12,4.07,716.2573,6.47,-1.326,-0.05206,6.6,2288,8,50,63,2288
4.4574337,495.35654,420.36478,13,2.734,626.0288,4.297,-1.06,0.304,4.438,2288,8,50,63,2288
4.1986,494.64734,420.1618,14,3.11,621.88153,5.438,-0.9907,0.2405,5.53,2288,8,50,63,2288
4.0910873,493.64496,420.14258,15,4.082,730.8692,8.39,0.2207,0.4802,8.41,2288,8,50,63,2288
5.5663977,492.01453,419.42966,16,4.508,1330.1046,11.164,-2.033,-0.3232,11.35,2288,8,50,63,2288
5.145868,492.42407,419.23035,17,3.527,1273.0339,8.75,-1.294,0.1953,8.85,2288,8,50,63,2288
4.026456,493.90964,419.3111,18,3.484,812.0679,6.734,-0.625,0.8877,6.82,2288,8,50,63,2288
4.258204,493.6037,420.07614,19,3.229,765.37335,5.203,-0.698,1.044,5.35,2288,8,50,63,2288
0.0,489.99826,421.9985,20,1.657,1.6571426,-0.3516,-1.22,-0.692,1.445,2288,8,50,63,2288
5.449351,485.95013,422.79245,23,3.586,713.7201,6.387,-2.918,0.3325,7.03,2288,8,50,63,2288
5.779917,485.5712,422.6866,24,4.344,795.0076,6.48,-1.128,-0.3884,6.59,2288,8,50,63,2288
5.5697436,485.09802,422.9753,25,4.023,740.6665,6.03,-1.438,0.554,6.227,2288,8,50,63,2288
5.795902,485.32666,422.21933,26,3.303,610.9747,4.895,-1.407,0.7754,5.152,2288,8,50,63,2288
5.7467813,486.15216,421.61267,27,5.27,1459.5818,11.45,-2.41,-0.5894,11.72,2288,8,50,63,2288
5.9330473,487.03793,421.861,28,4.3,1295.0336,9.6,-1.409,-0.0412,9.7,2288,8,50,63,2288
6.1520686,487.40515,421.4311,29,4.273,1366.8986,9.37,-2.705,-0.1475,9.75,2288,8,50,63,2288
6.413913,489.44827,419.97372,30,3.525,564.05865,6.47,-2.352,0.4795,6.9,2288,8,50,63,2288
6.285804,489.28928,419.2369,31,3.592,599.8741,6.85,-1.874,-0.5786,7.125,2288,8,50,63,2288
6.340691,489.0733,418.93277,32,3.736,612.83954,7.0,-1.608,0.00864,7.184,2288,8,50,63,2288
6.303551,489.5684,419.14316,33,3.693,524.51,7.656,-1.15,0.02438,7.742,2288,8,50,63,2288
6.4607124,490.1553,418.60355,34,3.867,583.92035,11.26,-1.929,-0.3872,11.43,2288,8,50,63,2288
6.574577,491.1886,418.9922,35,3.408,528.2305,7.605,-2.521,-0.147,8.01,2288,8,50,63,2288
6.4827657,494.06815,413.38977,36,4.137,624.38153,3.623,-1.835,0.1794,4.066,2288,8,50,63,2288
6.3704147,494.62772,408.22287,37,3.225,503.12857,4.785,-0.5225,0.1228,4.812,2288,8,50,63,2288
6.6553946,495.25293,402.42413,38,4.246,539.3095,6.195,-2.76,-0.3413,6.793,2288,8,50,63,2288
6.882076,496.0797,395.84,39,3.543,467.77277,5.117,-2.535,-0.659,5.75,2288,8,50,63,2288
6.9092636,496.11627,390.40112,40,3.209,394.61304,3.604,-2.574,-0.401,4.445,2288,8,50,63,2288
7.0381584,496.32938,385.77554,41,2.559,330.11575,4.715,-3.479,-0.0852,5.86,2288,8,50,63,2288
7.0531588,496.5148,379.89603,42,3.76,424.77435,6.11,-1.757,-0.7217,6.4,2288,8,50,63,2288
6.9093366,496.92236,376.45532,43,3.307,413.24066,5.156,-2.943,0.1428,5.94,2288,8,50,63,2288
6.622576,497.38687,374.501,44,3.664,513.0204,7.09,-3.422,0.3835,7.883,2288,8,50,63,2288
6.8920207,497.24948,372.54883,45,3.412,354.78064,9.36,-3.422,-0.2203,9.97,2288,8,50,63,2288
6.913367,499.3823,369.80743,46,3.85,473.5773,8.055,-2.408,-0.624,8.43,2288,8,50,63,2288
6.908326,500.35464,366.15857,47,3.887,512.9656,3.953,-0.9043,0.1205,4.055,2288,8,50,63,2288
6.9909973,500.993,360.30447,48,3.902,394.179,2.857,-0.8496,-0.777,3.08,2288,8,50,63,2288
6.8564563,500.05692,354.30542,49,3.574,446.8533,6.15,-1.679,-0.1584,6.375,2288,8,50,63,2288
7.013119,498.65634,349.34866,50,2.5,305.04456,4.176,-2.465,-0.5337,4.88,2288,8,50,63,2288
6.6750765,495.7088,345.24658,51,2.418,299.74884,2.768,-1.397,-0.2378,3.11,2288,8,50,63,2288
6.0733294,505.40643,337.62555,53,3.89,645.93365,6.754,-1.706,-0.2035,6.97,2288,8,50,63,2288
5.7977266,505.6956,337.65958,54,2.564,456.592,6.797,-2.176,-0.112,7.137,2288,8,50,63,2288
5.571694,506.07846,338.372,55,3.863,819.1786,8.47,-1.312,-0.04657,8.57,2288,8,50,63,2288
5.562747,505.84677,339.1083,56,3.754,799.75684,10.46,-2.354,-0.2025,10.73,2288,8,50,63,2288
5.332604,505.14026,338.89682,57,4.19,1332.6084,10.13,-1.654,0.1334,10.266,2288,8,50,63,2288
5.227881,507.8501,333.69748,58,5.68,1289.1229,11.89,0.3635,-0.001465,11.9,2288,8,50,63,2288
0.0,510.99966,336.06778,59,3.465,17.324999,-5.477,1.787,0.2108,5.76,2288,8,50,63,2288
7.7935452,510.9998,331.13535,63,3.66,32.948227,-13.03,5.83,-0.1155,14.28,2288,8,50,63,2288
1.491148,49.090218,508.44922,9,5.508,611.29834,9.984,3.197,-0.87,10.516,2291,9,17,25,2291
1.9599338,52.79742,503.5079,10,3.576,597.08875,8.3,1.006,0.619,8.375,2291,9,17,25,2291
